Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Oklahoma,Franklin T.J.,10,0.350,35.0%,40.0%,25.0%,0.0%,30.0%,33.3%,0.0%,30.0%,33.3%,100.0%,0.0%,---,
Oklahoma,Fraschilla James,2,0.508,50.0%,50.0%,0.0%,---,50.0%,100.0%,0.0%,0.0%,---,---,100.0%,50.0%,
Oklahoma,Total,1827,0.511,47.3%,27.5%,61.4%,37.3%,50.6%,37.3%,55.9%,21.9%,35.2%,85.1%,31.1%,72.7%,
Miami (OH),Mavunga Julian,340,0.549,47.8%,48.2%,62.2%,38.2%,27.6%,24.5%,26.1%,24.1%,30.5%,80.0%,67.4%,73.4%,
Miami (OH),Sullivan Brian,246,0.592,58.3%,12.6%,41.9%,38.5%,15.9%,30.8%,0.0%,71.5%,44.9%,73.4%,12.2%,70.0%,
Miami (OH),Harris Jon,215,0.561,54.9%,12.6%,66.7%,77.8%,15.3%,39.4%,15.4%,72.1%,37.4%,84.5%,12.1%,73.1%,
Miami (OH),Rollins Quinten,192,0.513,48.7%,43.8%,71.4%,28.3%,33.3%,31.2%,5.0%,22.9%,20.5%,100.0%,35.4%,63.2%,
Miami (OH),Sewll Josh,162,0.516,50.3%,24.1%,61.5%,45.8%,26.5%,25.6%,0.0%,49.4%,38.8%,90.3%,21.0%,61.8%,
Miami (OH),McGhee Drew,120,0.589,59.2%,38.3%,80.4%,75.7%,61.7%,45.9%,61.8%,0.0%,---,---,14.2%,52.9%,
Miami (OH),Sullivan Will,70,0.402,35.7%,22.9%,43.8%,71.4%,14.3%,30.0%,66.7%,62.9%,22.7%,100.0%,21.4%,80.0%,
Miami (OH),Edwards Bill,48,0.442,39.6%,31.2%,66.7%,20.0%,33.3%,18.8%,33.3%,35.4%,23.5%,100.0%,22.9%,81.8%,
Miami (OH),Thomas Adam,45,0.523,50.0%,42.2%,78.9%,60.0%,17.8%,37.5%,66.7%,40.0%,16.7%,100.0%,53.3%,58.3%,
Miami (OH),Legarza Vince,30,0.420,36.7%,30.0%,55.6%,80.0%,70.0%,28.6%,33.3%,0.0%,---,---,23.3%,85.7%,
Miami (OH),Tadlock Jared,4,0.404,37.5%,25.0%,0.0%,---,0.0%,---,---,75.0%,33.3%,0.0%,50.0%,50.0%,
Miami (OH),HENNIGERMARK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Miami (OH),Total,1472,0.538,50.9%,30.6%,64.5%,46.0%,27.3%,31.8%,28.9%,42.1%,35.5%,82.3%,31.5%,69.8%,
San Diego St.,Tapley Chase,440,0.560,54.2%,19.1%,77.4%,32.3%,40.7%,32.4%,37.9%,40.2%,43.5%,87.0%,18.9%,72.3%,
San Diego St.,Franklin Jamaal,400,0.563,49.6%,24.5%,70.4%,50.7%,36.2%,36.6%,15.1%,39.2%,32.5%,64.7%,50.0%,80.0%,
San Diego St.,Rahon James,259,0.493,48.3%,9.7%,72.0%,27.8%,42.1%,43.1%,29.8%,48.3%,32.0%,87.5%,16.2%,59.5%,
San Diego St.,Thames Xavier,244,0.517,43.2%,21.3%,61.5%,15.6%,58.2%,35.9%,5.9%,20.5%,30.0%,53.3%,50.0%,82.8%,
San Diego St.,Green Garrett,140,0.570,58.2%,55.0%,81.8%,73.0%,42.1%,28.8%,64.7%,2.9%,25.0%,100.0%,57.1%,50.0%,
San Diego St.,Shelton Tim,134,0.513,48.9%,50.0%,64.2%,51.2%,44.0%,35.6%,42.9%,6.0%,12.5%,0.0%,34.3%,63.0%,
San Diego St.,Stephens Deshawn,125,0.571,60.8%,62.4%,66.7%,57.7%,37.6%,51.1%,37.5%,0.0%,---,---,50.4%,39.7%,
San Diego St.,Franklin LaBradford,74,0.516,42.6%,23.0%,64.7%,54.5%,43.2%,40.6%,0.0%,33.8%,20.0%,80.0%,48.6%,86.1%,
San Diego St.,Williams Alec,67,0.542,49.3%,23.9%,62.5%,80.0%,47.8%,43.8%,64.3%,28.4%,31.6%,50.0%,35.8%,79.2%,
San Diego St.,Ebrahimian Narbeh,12,0.261,25.0%,25.0%,100.0%,33.3%,33.3%,0.0%,---,41.7%,0.0%,---,25.0%,33.3%,
San Diego St.,Castleberry Jeremy,6,0.417,41.7%,0.0%,---,---,16.7%,100.0%,100.0%,83.3%,20.0%,100.0%,0.0%,---,
San Diego St.,Staten Ryan,1,0.769,100.0%,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,---,200.0%,50.0%,
San Diego St.,Douglas Aaron,1,0.256,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,200.0%,50.0%,
San Diego St.,GORDONDREW,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
San Diego St.,Total,1903,0.540,50.5%,27.2%,70.8%,48.9%,42.6%,37.0%,29.0%,30.3%,34.2%,77.2%,36.9%,70.1%,
DePaul,Melvin Cleveland,489,0.488,46.4%,35.0%,70.2%,65.8%,50.7%,33.5%,56.6%,14.3%,22.9%,87.5%,28.0%,63.5%,
DePaul,Young Brandon,383,0.513,47.0%,38.1%,58.2%,37.6%,28.5%,37.6%,7.3%,33.4%,28.1%,69.4%,31.1%,76.5%,
DePaul,Crockett Jamee,223,0.549,53.1%,23.3%,67.3%,60.0%,27.8%,35.5%,18.2%,48.9%,37.6%,90.2%,19.7%,70.5%,
DePaul,Morgan Moses,221,0.500,48.9%,11.3%,36.0%,33.3%,25.8%,31.6%,44.4%,62.9%,38.8%,92.6%,11.3%,68.0%,
DePaul,Kelly Jeremiah,217,0.536,52.1%,8.3%,66.7%,50.0%,23.0%,52.0%,15.4%,68.7%,33.6%,70.0%,15.7%,70.6%,
DePaul,Clahar Worrel,129,0.605,55.8%,41.9%,57.4%,22.6%,31.8%,41.5%,5.9%,26.4%,47.1%,93.8%,40.3%,80.8%,
DePaul,McKinney Charles,111,0.497,49.5%,60.4%,61.2%,46.3%,17.1%,26.3%,40.0%,22.5%,24.0%,100.0%,39.6%,47.7%,
DePaul,Faber Krys,81,0.611,55.6%,70.4%,64.9%,48.6%,29.6%,33.3%,75.0%,0.0%,---,---,46.9%,81.6%,
DePaul,Kirk Donnavan,73,0.491,45.9%,37.0%,59.3%,62.5%,50.7%,35.1%,53.8%,12.3%,33.3%,100.0%,27.4%,70.0%,
DePaul,Robertson Derrell,20,0.549,55.0%,80.0%,56.2%,77.8%,20.0%,50.0%,50.0%,0.0%,---,---,10.0%,50.0%,
DePaul,McGhee Edwind,7,0.629,64.3%,28.6%,100.0%,50.0%,14.3%,100.0%,100.0%,57.1%,25.0%,100.0%,28.6%,50.0%,
DePaul,Belcaster Joe,2,0.750,75.0%,0.0%,---,---,0.0%,---,---,100.0%,50.0%,100.0%,0.0%,---,
DePaul,Total,1956,0.522,49.5%,32.5%,62.5%,51.1%,33.3%,36.2%,35.6%,34.2%,33.5%,83.5%,26.4%,69.6%,
Chicago St.,Robinson Jeremy,354,0.509,48.4%,39.5%,67.9%,60.0%,39.8%,31.9%,46.7%,20.6%,28.8%,95.2%,27.7%,66.3%,
Chicago St.,Fisher Lee,314,0.495,45.2%,29.3%,57.6%,28.3%,41.7%,33.6%,25.0%,29.0%,33.0%,90.0%,43.3%,66.9%,
Chicago St.,Samuels Matt,295,0.472,43.1%,53.9%,50.3%,22.5%,23.1%,29.4%,25.0%,23.1%,26.5%,100.0%,50.5%,61.1%,
Chicago St.,Simmons Ardarius,269,0.495,46.8%,18.6%,48.0%,8.3%,46.5%,36.0%,24.4%,34.9%,40.4%,60.5%,17.8%,77.1%,
Chicago St.,Rosenberg Clarke,159,0.419,36.5%,35.2%,48.2%,18.5%,36.5%,37.9%,13.6%,28.3%,13.3%,100.0%,25.2%,82.5%,
Chicago St.,Williams Aaron,134,0.379,36.6%,26.1%,45.7%,50.0%,32.1%,27.9%,33.3%,41.8%,25.0%,71.4%,21.6%,48.3%,
Chicago St.,Nelson D'Jari,92,0.518,51.1%,43.5%,72.5%,75.9%,29.3%,22.2%,66.7%,27.2%,32.0%,62.5%,32.6%,53.3%,
Chicago St.,Anderson Jaccoby,88,0.412,39.8%,6.8%,50.0%,33.3%,12.5%,18.2%,0.0%,80.7%,28.2%,95.0%,4.5%,100.0%,
Chicago St.,Ukaigwe Quincy,22,0.434,45.5%,63.6%,57.1%,50.0%,31.8%,28.6%,50.0%,4.5%,0.0%,---,31.8%,28.6%,
Chicago St.,Concepcion Francisco,3,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Chicago St.,Henry Nate,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Chicago St.,Total,1732,0.474,44.2%,34.2%,56.6%,39.4%,35.5%,32.2%,30.3%,30.4%,29.5%,82.6%,31.2%,65.2%,
South Dakota,Westbrook Charlie,394,0.559,51.1%,43.4%,55.6%,36.8%,32.5%,39.8%,39.2%,24.1%,38.9%,89.2%,40.1%,76.6%,
South Dakota,Krogman Louie,374,0.568,55.1%,29.1%,57.8%,22.2%,15.0%,41.1%,8.7%,55.9%,38.3%,71.2%,22.7%,69.4%,
South Dakota,Gruis Trevor,231,0.552,52.8%,69.7%,60.9%,71.4%,30.3%,34.3%,50.0%,0.0%,---,---,50.2%,62.1%,
South Dakota,Boots Jordan,140,0.476,45.7%,17.9%,68.0%,64.7%,12.1%,29.4%,40.0%,70.0%,28.6%,89.3%,10.7%,80.0%,
South Dakota,Tecker Steve,129,0.545,52.7%,33.3%,55.8%,58.3%,41.1%,43.4%,73.9%,25.6%,42.4%,92.9%,23.3%,66.7%,
South Dakota,Saint-Gelais Allen,116,0.554,51.3%,47.4%,61.8%,44.1%,18.1%,28.6%,16.7%,34.5%,32.5%,76.9%,33.6%,76.9%,
South Dakota,Andreotti Ricardo,70,0.540,51.4%,75.7%,60.4%,59.4%,24.3%,23.5%,25.0%,0.0%,---,---,48.6%,61.8%,
South Dakota,Bos Brandon,58,0.522,44.8%,15.5%,44.4%,75.0%,27.6%,25.0%,50.0%,56.9%,36.4%,100.0%,32.8%,94.7%,
South Dakota,Hilliard IV Nimrod,40,0.475,38.8%,65.0%,42.3%,27.3%,10.0%,0.0%,---,25.0%,30.0%,100.0%,50.0%,80.0%,
South Dakota,Mabbutt Nick,17,0.370,41.2%,17.6%,33.3%,100.0%,0.0%,---,---,82.4%,28.6%,100.0%,23.5%,0.0%,
South Dakota,Bartling Jared,5,0.114,0.0%,20.0%,0.0%,---,40.0%,0.0%,---,40.0%,0.0%,---,160.0%,25.0%,
South Dakota,Krogman Jake,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,200.0%,0.0%,
South Dakota,Total,1575,0.542,51.1%,41.7%,57.8%,48.8%,24.4%,36.4%,40.7%,33.9%,35.8%,82.2%,33.7%,70.0%,
Montana St.,Reid Shawn,261,0.510,46.9%,16.1%,61.9%,50.0%,33.7%,36.4%,28.1%,50.2%,32.8%,93.0%,32.2%,73.8%,
Montana St.,Moon Christian,239,0.573,55.2%,21.8%,65.4%,47.1%,14.2%,32.4%,54.5%,64.0%,37.9%,89.7%,22.2%,73.6%,
Montana St.,Blount Xavier,219,0.500,44.5%,32.4%,57.7%,26.8%,32.9%,22.2%,62.5%,34.7%,35.5%,88.9%,46.1%,71.3%,
Montana St.,Johnson Tre,213,0.484,45.1%,41.8%,52.8%,38.3%,58.2%,39.5%,77.6%,0.0%,---,---,31.5%,67.2%,
Montana St.,Singleton Rod,164,0.521,45.7%,32.9%,51.9%,10.7%,32.3%,37.7%,10.0%,34.8%,31.6%,66.7%,49.4%,75.3%,
Montana St.,Fall Mohammed,151,0.567,51.7%,52.3%,65.8%,44.2%,47.7%,36.1%,46.2%,0.0%,---,---,37.7%,80.7%,
Montana St.,Budinich Jeff,113,0.499,49.1%,6.2%,42.9%,33.3%,36.3%,43.9%,66.7%,57.5%,35.4%,100.0%,6.2%,71.4%,
Montana St.,Dison Michael,109,0.438,42.2%,16.5%,38.9%,14.3%,31.2%,26.5%,11.1%,52.3%,35.1%,65.0%,22.9%,56.0%,
Montana St.,Allou Jourdain,101,0.565,58.4%,67.3%,66.2%,33.3%,32.7%,42.4%,21.4%,0.0%,---,---,47.5%,45.8%,
Montana St.,Stewart Jamie,73,0.550,48.6%,49.3%,61.1%,40.9%,27.4%,15.0%,0.0%,23.3%,41.2%,71.4%,75.3%,69.1%,
Montana St.,JOHNSON-BLOUNTX,11,0.454,36.4%,18.2%,50.0%,0.0%,0.0%,---,---,81.8%,22.2%,100.0%,63.6%,71.4%,
Montana St.,Brumwell Blake,8,0.339,37.5%,50.0%,25.0%,0.0%,50.0%,50.0%,100.0%,0.0%,---,---,100.0%,25.0%,
Montana St.,Davis Steven,7,0.534,57.1%,71.4%,80.0%,25.0%,28.6%,0.0%,---,0.0%,---,---,42.9%,33.3%,
Montana St.,SVIHOVECTEVIN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Montana St.,Webb Patrick,0,1.053,0.0%,---,---,---,---,---,---,---,---,---,---,100.0%,
Montana St.,Total,1669,0.520,48.4%,31.6%,59.0%,35.7%,34.6%,34.7%,47.5%,33.9%,35.0%,86.4%,35.8%,69.2%,
Oklahoma St.,Page Keiton,379,0.598,55.0%,11.3%,60.5%,30.8%,21.1%,42.5%,47.1%,67.5%,38.7%,73.7%,34.3%,84.6%,
Oklahoma St.,Nash Le'Bryan,315,0.480,42.5%,33.0%,53.8%,35.7%,46.3%,37.0%,25.9%,20.6%,24.6%,68.8%,41.0%,72.1%,
Oklahoma St.,Brown Markel,257,0.521,46.7%,36.2%,64.5%,41.7%,36.6%,28.7%,37.0%,27.2%,31.4%,77.3%,46.3%,73.1%,
Oklahoma St.,Williams Brian,226,0.553,52.2%,40.7%,68.5%,44.4%,21.2%,39.6%,73.7%,38.1%,27.9%,95.8%,39.8%,67.8%,
Oklahoma St.,Guerrero Cezar,182,0.452,41.8%,18.1%,66.7%,13.6%,41.8%,27.6%,9.5%,40.1%,30.1%,90.9%,19.8%,77.8%,
Oklahoma St.,Cobbins Mike,132,0.520,48.5%,50.8%,70.1%,61.7%,48.5%,26.6%,76.5%,0.8%,0.0%,---,36.4%,68.8%,
Oklahoma St.,Olukemi Jean-Paul,83,0.577,51.2%,48.2%,67.5%,48.1%,25.3%,23.8%,0.0%,26.5%,31.8%,71.4%,57.8%,77.1%,
Oklahoma St.,Dowell Reger,50,0.508,46.0%,42.0%,38.1%,12.5%,22.0%,27.3%,0.0%,36.0%,44.4%,75.0%,38.0%,73.7%,
Oklahoma St.,Jurick Philip,29,0.579,65.5%,75.9%,72.7%,25.0%,24.1%,42.9%,0.0%,0.0%,---,---,65.5%,31.6%,
Oklahoma St.,Gulley Fred,24,0.547,50.0%,25.0%,50.0%,33.3%,29.2%,42.9%,0.0%,45.8%,36.4%,100.0%,45.8%,72.7%,
Oklahoma St.,Soucek Marek,20,0.603,62.5%,30.0%,50.0%,100.0%,40.0%,62.5%,80.0%,30.0%,50.0%,100.0%,25.0%,40.0%,
Oklahoma St.,Sager Christien,4,0.505,37.5%,0.0%,---,---,0.0%,---,---,100.0%,25.0%,100.0%,50.0%,100.0%,
Oklahoma St.,GROOMSSAM,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Oklahoma St.,RAINESCADARIAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Oklahoma St.,BROWNROBERT,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Oklahoma St.,Total,1701,0.532,48.9%,31.0%,62.8%,40.8%,33.0%,34.0%,38.2%,36.0%,33.7%,79.1%,38.6%,73.3%,
Wagner,Rivers Latif,351,0.553,49.1%,25.1%,52.3%,32.6%,27.1%,40.0%,26.3%,47.9%,35.1%,83.1%,34.5%,88.4%,
Wagner,Williams Jonathon,277,0.608,57.4%,57.0%,68.4%,35.2%,17.7%,36.7%,44.4%,25.3%,31.4%,95.5%,41.2%,74.6%,
Wagner,Murray Tyler,264,0.623,59.5%,24.2%,42.2%,55.6%,18.6%,38.8%,42.1%,57.2%,49.0%,79.7%,27.7%,79.5%,
Wagner,Ortiz Kenneth,226,0.431,35.8%,69.5%,38.2%,10.0%,27.4%,33.9%,28.6%,3.1%,0.0%,---,61.9%,64.3%,
Wagner,Martin Chris,184,0.485,42.4%,21.7%,42.5%,29.4%,15.2%,25.0%,28.6%,63.0%,31.0%,91.7%,33.7%,82.3%,
Wagner,Thompson Josh,106,0.538,50.5%,54.7%,58.6%,52.9%,35.8%,39.5%,60.0%,9.4%,30.0%,100.0%,31.1%,72.7%,
Wagner,Parker Orlando,101,0.508,48.5%,70.3%,57.7%,73.2%,29.7%,26.7%,87.5%,0.0%,---,---,37.6%,60.5%,
Wagner,Burton Marcus,97,0.463,41.2%,33.0%,46.9%,26.7%,22.7%,45.5%,20.0%,44.3%,23.3%,100.0%,33.0%,75.0%,
Wagner,Folahan Naofall,91,0.616,60.4%,80.2%,61.6%,42.2%,19.8%,55.6%,50.0%,0.0%,---,---,37.4%,64.7%,
Wagner,Moody Mario,64,0.582,53.1%,87.5%,58.9%,45.5%,12.5%,12.5%,100.0%,0.0%,---,---,57.8%,73.0%,
Wagner,Schrotenboer Ryan,3,0.342,33.3%,66.7%,50.0%,100.0%,33.3%,0.0%,---,0.0%,---,---,200.0%,33.3%,
Wagner,Naurais Hugo,3,0.333,33.3%,0.0%,---,---,66.7%,50.0%,100.0%,33.3%,0.0%,---,0.0%,---,
Wagner,Total,1767,0.543,49.9%,45.2%,53.4%,38.9%,22.8%,36.8%,39.9%,32.0%,36.0%,85.8%,39.0%,74.3%,
UALR,Williams D'Andre,348,0.503,45.4%,30.7%,52.3%,8.9%,42.0%,34.9%,15.7%,27.3%,35.8%,58.8%,35.1%,75.4%,
UALR,Guy Chuck,268,0.502,45.1%,20.5%,65.5%,30.6%,29.9%,35.0%,17.9%,49.6%,28.6%,78.9%,41.4%,72.1%,
UALR,Neighbour Will,242,0.544,49.4%,18.2%,47.7%,19.0%,38.8%,36.2%,26.5%,43.0%,41.3%,95.3%,33.5%,81.5%,
UALR,Jackson Courtney,217,0.526,51.6%,46.1%,66.0%,47.0%,46.1%,37.0%,56.8%,7.8%,35.3%,100.0%,34.6%,56.0%,
UALR,Javes Michael,147,0.424,39.5%,47.6%,48.6%,55.9%,48.3%,29.6%,57.1%,4.1%,33.3%,50.0%,42.9%,54.0%,
UALR,Dillard Ben,97,0.586,49.5%,19.6%,57.9%,63.6%,37.1%,27.8%,50.0%,43.3%,42.9%,100.0%,61.9%,85.0%,
UALR,Lockhart Taggart,95,0.446,42.1%,26.3%,56.0%,35.7%,29.5%,39.3%,27.3%,44.2%,23.8%,100.0%,37.9%,55.6%,
UALR,Sutherland Tramar,82,0.457,39.6%,61.0%,52.0%,53.8%,23.2%,10.5%,50.0%,15.9%,23.1%,100.0%,73.2%,60.0%,
UALR,Lawton Eric,62,0.458,37.9%,43.5%,51.9%,42.9%,22.6%,35.7%,20.0%,33.9%,14.3%,100.0%,45.2%,78.6%,
UALR,Fondren Reggie,53,0.412,35.8%,18.9%,30.0%,66.7%,47.2%,40.0%,50.0%,34.0%,22.2%,100.0%,20.8%,90.9%,
UALR,Louzeiro Marlon,41,0.530,48.8%,46.3%,63.2%,66.7%,53.7%,36.4%,75.0%,0.0%,---,---,61.0%,64.0%,
UALR,White James,2,0.500,50.0%,50.0%,100.0%,100.0%,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
UALR,Crass Ted,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
UALR,GRISWOLDDARION,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
UALR,Total,1655,0.500,45.5%,31.8%,55.8%,38.4%,38.4%,34.1%,35.0%,29.7%,32.7%,84.5%,40.6%,69.8%,
Miami (FL),Grant Malcolm,310,0.487,44.8%,8.7%,44.4%,25.0%,24.8%,32.5%,16.0%,66.5%,33.0%,66.2%,22.9%,80.3%,
Miami (FL),Scott Durand,300,0.542,48.5%,34.7%,60.6%,28.6%,45.0%,40.0%,9.3%,20.3%,31.1%,63.2%,40.7%,79.5%,
Miami (FL),Kadji Kenny,280,0.560,53.9%,20.0%,71.4%,42.5%,56.1%,43.9%,44.9%,23.9%,41.8%,92.9%,41.1%,63.5%,
Miami (FL),Larkin Shane,203,0.504,43.8%,25.6%,51.9%,18.5%,25.6%,26.9%,14.3%,48.8%,32.3%,68.8%,34.5%,85.7%,
Miami (FL),McKinney Jones Trey,180,0.599,58.9%,18.3%,72.7%,70.8%,23.3%,52.4%,31.8%,58.3%,38.1%,75.0%,13.9%,72.0%,
Miami (FL),Johnson Reggie,179,0.542,50.3%,46.9%,63.1%,39.6%,46.9%,36.9%,29.0%,6.1%,36.4%,75.0%,40.2%,70.8%,
Miami (FL),Brown Rion,171,0.577,54.7%,15.8%,48.1%,46.2%,23.4%,47.5%,47.4%,60.8%,39.4%,97.6%,27.5%,76.6%,
Miami (FL),Jones DeQuan,113,0.494,46.0%,42.5%,58.3%,50.0%,50.4%,36.8%,47.6%,7.1%,25.0%,0.0%,44.2%,62.0%,
Miami (FL),Adams Garrius,73,0.515,50.7%,16.4%,75.0%,33.3%,19.2%,28.6%,50.0%,64.4%,34.0%,75.0%,27.4%,55.0%,
Miami (FL),Swoope Erik,46,0.499,50.0%,58.7%,63.0%,58.8%,37.0%,35.3%,83.3%,4.3%,0.0%,---,37.0%,47.1%,
Miami (FL),Akpejiori Raphael,27,0.513,48.1%,51.9%,64.3%,44.4%,48.1%,30.8%,0.0%,0.0%,---,---,63.0%,58.8%,
Miami (FL),MCKINNEY,4,0.000,0.0%,25.0%,0.0%,---,25.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Miami (FL),Heller Justin,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Miami (FL),Quigtar Ryan,2,0.256,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,200.0%,50.0%,
Miami (FL),Total,1890,0.533,49.7%,25.7%,60.7%,40.0%,36.5%,39.0%,31.2%,37.8%,35.0%,76.0%,33.3%,72.1%,
Towson,Damas Marcus,371,0.465,42.0%,22.9%,48.2%,26.8%,35.8%,32.3%,39.5%,41.2%,31.4%,70.8%,33.2%,70.7%,
Towson,Nwankwo Robert,326,0.464,43.6%,61.0%,51.8%,56.3%,39.0%,30.7%,38.5%,0.0%,---,---,68.1%,52.3%,
Towson,Walden Kris,240,0.401,36.2%,17.9%,41.9%,5.6%,42.1%,32.7%,9.1%,40.0%,25.0%,41.7%,20.0%,77.1%,
Towson,Jones Deon,214,0.445,40.2%,27.6%,59.3%,28.6%,45.8%,30.6%,36.7%,26.6%,24.6%,100.0%,36.0%,66.2%,
Towson,Gumbs Erique,174,0.407,37.6%,38.5%,56.7%,28.9%,55.2%,27.1%,50.0%,6.3%,9.1%,100.0%,52.9%,50.0%,
Towson,Pressley Jervon,120,0.390,36.7%,45.0%,55.6%,50.0%,53.3%,21.9%,50.0%,1.7%,0.0%,---,39.2%,48.9%,
Towson,Adams Will,64,0.364,35.2%,32.8%,47.6%,30.0%,14.1%,22.2%,50.0%,53.1%,20.6%,85.7%,15.6%,50.0%,
Towson,Giergen Alex,36,0.425,41.7%,8.3%,33.3%,0.0%,11.1%,50.0%,50.0%,80.6%,27.6%,100.0%,16.7%,50.0%,
Towson,Cook Deyon,16,0.455,43.8%,6.2%,100.0%,0.0%,0.0%,---,---,93.8%,26.7%,75.0%,6.2%,100.0%,
Towson,Flash Jamel,15,0.316,26.7%,46.7%,42.9%,100.0%,53.3%,12.5%,100.0%,0.0%,---,---,100.0%,40.0%,
Towson,Collins Christian,4,0.876,100.0%,25.0%,100.0%,100.0%,0.0%,---,---,75.0%,66.7%,100.0%,150.0%,66.7%,
Towson,Blackstone Brian,1,1.000,100.0%,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,
Towson,DURENTYREEK,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Towson,Total,1581,0.436,40.1%,34.2%,52.0%,40.2%,40.5%,29.8%,36.6%,25.3%,27.0%,72.2%,40.9%,58.6%,
Delaware St.,Walker Casey,330,0.541,52.4%,19.4%,67.2%,34.9%,18.2%,26.7%,31.2%,62.4%,36.9%,94.7%,16.4%,72.2%,
Delaware St.,Tate Tahj,330,0.518,48.2%,30.6%,75.2%,35.5%,43.9%,28.3%,12.2%,25.5%,33.3%,50.0%,27.0%,76.4%,
Delaware St.,Oliver Marques,220,0.584,55.7%,70.9%,66.7%,51.9%,27.3%,28.3%,41.2%,1.8%,25.0%,0.0%,60.0%,64.4%,
Delaware St.,Threatt Jay,191,0.504,43.5%,19.4%,48.6%,16.7%,52.9%,43.6%,9.1%,27.7%,26.4%,57.1%,40.8%,82.1%,
Delaware St.,Bell Tyshawn,188,0.525,50.8%,15.4%,69.0%,45.0%,25.5%,22.9%,81.8%,59.0%,38.7%,95.3%,13.3%,76.0%,
Delaware St.,May Amere,157,0.455,43.9%,24.8%,61.5%,45.8%,45.2%,29.6%,19.0%,29.9%,34.0%,81.2%,23.6%,56.8%,
Delaware St.,Gray Kendall,85,0.550,50.6%,65.9%,64.3%,61.1%,32.9%,25.0%,28.6%,1.2%,0.0%,---,52.9%,68.9%,
Delaware St.,Marcellus James,32,0.518,46.9%,68.8%,54.5%,33.3%,31.2%,30.0%,66.7%,0.0%,---,---,62.5%,65.0%,
Delaware St.,Lawson Jordan,20,0.443,40.0%,70.0%,35.7%,40.0%,30.0%,50.0%,66.7%,0.0%,---,---,15.0%,100.0%,
Delaware St.,Oliver Brandon,16,0.404,43.8%,50.0%,50.0%,50.0%,43.8%,42.9%,33.3%,6.2%,0.0%,---,50.0%,25.0%,
Delaware St.,Kasim Abdulwali,9,0.151,11.1%,22.2%,50.0%,100.0%,77.8%,0.0%,---,0.0%,---,---,22.2%,50.0%,
Delaware St.,Joyner Jabari,6,0.506,41.7%,33.3%,50.0%,0.0%,16.7%,0.0%,---,50.0%,33.3%,100.0%,66.7%,75.0%,
Delaware St.,Lott Lewis,5,0.639,70.0%,20.0%,100.0%,0.0%,20.0%,100.0%,100.0%,60.0%,33.3%,0.0%,20.0%,0.0%,
Delaware St.,Scott Bryan,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Delaware St.,Coger Michael,2,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,0.0%,---,
Delaware St.,Christian Everett,2,0.500,50.0%,0.0%,---,---,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,
Delaware St.,ABDULWALIKASIM,1,1.000,100.0%,100.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Delaware St.,Total,1596,0.523,49.1%,33.3%,65.0%,43.6%,34.4%,30.6%,25.0%,32.3%,35.0%,82.8%,31.2%,70.1%,
Liberty,Minaya David,353,0.461,42.2%,22.9%,54.3%,38.6%,57.5%,39.9%,54.3%,19.5%,23.2%,93.8%,24.9%,75.0%,
Liberty,Sanders John Caleb,296,0.559,54.2%,22.6%,56.7%,47.4%,20.6%,50.8%,22.6%,56.8%,36.3%,96.7%,24.7%,67.1%,
Liberty,Speaks Tavares,296,0.496,46.1%,32.1%,51.6%,32.7%,59.8%,45.2%,80.0%,8.1%,20.8%,100.0%,23.0%,77.9%,
Liberty,Burrus Antwan,280,0.559,53.0%,57.5%,59.6%,53.1%,41.8%,43.6%,66.7%,0.7%,50.0%,100.0%,29.6%,72.3%,
