Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Eastern Mich.,Nazione Brandon,111,0.465,40.5%,69.4%,49.4%,39.5%,17.1%,21.1%,50.0%,13.5%,13.3%,100.0%,48.6%,68.5%,
Eastern Mich.,Alvano Ethan,85,0.426,28.2%,24.7%,38.1%,25.0%,27.1%,17.4%,0.0%,48.2%,19.5%,75.0%,65.9%,83.9%,
Eastern Mich.,Samuels Mike,60,0.569,53.3%,71.7%,60.5%,42.3%,28.3%,35.3%,50.0%,0.0%,---,---,70.0%,64.3%,
Eastern Mich.,Perry Trent,46,0.527,53.3%,10.9%,40.0%,100.0%,13.0%,50.0%,33.3%,76.1%,37.1%,100.0%,6.5%,33.3%,
Eastern Mich.,Hunter Jerome,38,0.607,57.9%,92.1%,60.0%,42.9%,5.3%,50.0%,100.0%,2.6%,0.0%,---,63.2%,66.7%,
Eastern Mich.,Ajayi Olalekan,24,0.599,58.3%,79.2%,68.4%,69.2%,20.8%,20.0%,100.0%,0.0%,---,---,104.2%,60.0%,
Eastern Mich.,Martin Jordan,14,0.532,53.6%,50.0%,57.1%,0.0%,28.6%,50.0%,50.0%,21.4%,33.3%,100.0%,114.3%,50.0%,
Eastern Mich.,Total,1963,0.517,46.9%,37.7%,56.4%,37.2%,24.5%,33.1%,22.6%,37.8%,31.0%,78.3%,41.6%,71.8%,
Memphis,Nichols Austin,304,0.517,50.0%,48.0%,63.7%,72.0%,49.0%,37.6%,71.4%,3.0%,22.2%,100.0%,29.3%,60.7%,
Memphis,Burrell Trahson,234,0.517,49.1%,48.3%,61.1%,40.6%,22.2%,30.8%,62.5%,29.5%,29.0%,90.0%,34.6%,64.2%,
Memphis,Woodson Avery,227,0.529,50.9%,14.1%,43.8%,28.6%,14.5%,30.3%,40.0%,71.4%,37.7%,86.9%,12.3%,82.1%,
Memphis,Goodwin Shaq,206,0.580,55.6%,57.8%,59.7%,59.2%,33.5%,52.2%,44.4%,8.7%,27.8%,100.0%,52.9%,64.2%,
Memphis,King Nick,183,0.461,42.1%,49.7%,53.8%,42.9%,37.2%,27.9%,68.4%,13.1%,25.0%,100.0%,40.4%,63.5%,
Memphis,Crawford Markel,166,0.499,47.9%,39.2%,61.5%,55.0%,10.8%,11.1%,0.0%,50.0%,30.1%,92.0%,15.7%,73.1%,
Memphis,Johnson Kedren,144,0.539,48.6%,25.7%,40.5%,20.0%,27.1%,48.7%,21.1%,47.2%,35.3%,75.0%,34.7%,82.0%,
Memphis,Godfrey Calvin,115,0.481,43.5%,63.5%,56.2%,61.0%,36.5%,21.4%,44.4%,0.0%,---,---,52.2%,63.3%,
Memphis,Powell Pookie,114,0.467,44.3%,28.9%,42.4%,0.0%,25.4%,48.3%,21.4%,45.6%,28.8%,53.3%,21.1%,66.7%,
Memphis,Cunningham D'Marnier,59,0.428,39.8%,55.9%,48.5%,12.5%,27.1%,18.8%,0.0%,16.9%,30.0%,100.0%,18.6%,72.7%,
Memphis,Hawkins Chris,41,0.525,51.2%,80.5%,48.5%,31.2%,9.8%,50.0%,50.0%,9.8%,50.0%,100.0%,34.1%,57.1%,
Memphis,Iverson Kuran,26,0.584,53.8%,69.2%,50.0%,55.6%,11.5%,66.7%,0.0%,19.2%,40.0%,50.0%,46.2%,75.0%,
Memphis,McDowell Jake,8,0.312,31.2%,50.0%,25.0%,100.0%,25.0%,0.0%,---,25.0%,50.0%,100.0%,0.0%,---,
Memphis,Total,1827,0.513,48.4%,43.6%,56.2%,50.2%,28.7%,35.9%,50.5%,27.7%,32.8%,84.3%,31.6%,66.6%,
Murray St.,Payne Cameron,524,0.570,53.3%,17.9%,62.8%,15.3%,41.4%,45.6%,18.2%,40.6%,38.0%,58.0%,30.9%,77.8%,
Murray St.,Williams Jarvis,343,0.602,57.1%,65.3%,67.9%,71.1%,34.4%,37.3%,45.5%,0.3%,0.0%,---,65.3%,66.5%,
Murray St.,Sapp T.J.,305,0.604,56.4%,24.6%,72.0%,33.3%,19.3%,37.3%,22.7%,56.1%,37.4%,100.0%,31.1%,83.2%,
Murray St.,Moss Jeffery,274,0.608,57.7%,23.7%,67.7%,52.3%,30.3%,43.4%,55.6%,46.0%,41.3%,92.3%,23.4%,84.4%,
Murray St.,Seymour Justin,187,0.550,52.9%,10.7%,60.0%,33.3%,33.2%,29.0%,66.7%,56.1%,43.8%,93.5%,32.1%,65.0%,
Murray St.,Fairell Jonathan,141,0.531,54.6%,77.3%,61.5%,55.2%,22.7%,31.2%,90.0%,0.0%,---,---,53.9%,44.7%,
Murray St.,Rambo Tyler,54,0.632,59.3%,72.2%,76.9%,70.0%,27.8%,13.3%,50.0%,0.0%,---,---,88.9%,68.8%,
Murray St.,Flomo Kedrick,53,0.312,27.4%,15.1%,12.5%,0.0%,18.9%,0.0%,---,66.0%,25.7%,77.8%,18.9%,70.0%,
Murray St.,Langston Wayne,48,0.571,58.3%,79.2%,65.8%,52.0%,20.8%,30.0%,66.7%,0.0%,---,---,85.4%,51.2%,
Murray St.,Martin Jeff,12,0.404,33.3%,8.3%,100.0%,0.0%,33.3%,0.0%,---,58.3%,28.6%,100.0%,50.0%,66.7%,
Murray St.,Gillmore Terron,9,0.465,33.3%,77.8%,42.9%,33.3%,22.2%,0.0%,---,0.0%,---,---,166.7%,60.0%,
Murray St.,HOWARDTREY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Murray St.,FITZGERALDZACH,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Murray St.,Total,1950,0.575,54.5%,34.9%,65.9%,52.2%,31.4%,38.2%,37.2%,33.7%,38.6%,83.1%,41.1%,69.3%,
American,Reed Jesse,336,0.585,53.9%,44.0%,58.8%,48.3%,17.6%,42.4%,24.0%,38.4%,35.7%,91.3%,42.9%,77.1%,
American,Schoof John,310,0.590,57.7%,24.2%,61.3%,58.7%,21.3%,47.0%,25.8%,54.5%,40.2%,92.6%,18.1%,69.6%,
American,Gardner Pee Wee,262,0.563,52.7%,37.8%,55.6%,38.2%,30.5%,36.2%,24.1%,31.7%,43.4%,58.3%,35.5%,74.2%,
American,Jones Charlie,178,0.608,56.2%,38.2%,70.6%,62.5%,25.8%,34.8%,37.5%,36.0%,37.5%,100.0%,47.2%,77.4%,
American,Vasic Marko,150,0.558,55.3%,50.7%,69.7%,56.6%,21.3%,46.9%,40.0%,28.0%,23.8%,100.0%,26.0%,56.4%,
American,Panzer Kevin,130,0.430,39.6%,36.9%,45.8%,68.2%,26.2%,20.6%,28.6%,36.9%,31.2%,93.3%,41.5%,57.4%,
American,Elcano Zach,47,0.461,44.7%,55.3%,61.5%,62.5%,44.7%,23.8%,20.0%,0.0%,---,---,46.8%,50.0%,
American,Rhea Jalen,46,0.680,66.3%,21.7%,80.0%,75.0%,8.7%,75.0%,66.7%,69.6%,40.6%,92.3%,21.7%,80.0%,
American,Brown Gabe,12,0.252,16.7%,83.3%,10.0%,0.0%,16.7%,50.0%,0.0%,0.0%,---,---,33.3%,75.0%,
American,Paquin Alex,8,0.391,43.8%,50.0%,50.0%,100.0%,0.0%,---,---,50.0%,25.0%,0.0%,25.0%,0.0%,
American,SHERMAN-NEWSOMEDAM,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
American,Montgomery Justice,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
American,Total,1479,0.563,53.4%,38.1%,59.9%,54.1%,23.3%,38.4%,28.8%,38.6%,37.3%,87.3%,34.4%,70.5%,
Notre Dame,Grant Jerian,415,0.591,53.5%,31.3%,73.1%,24.2%,31.1%,40.3%,17.3%,37.6%,32.1%,40.0%,51.6%,78.0%,
Notre Dame,Connaughton Pat,349,0.616,59.9%,27.8%,55.7%,48.1%,10.0%,48.6%,47.1%,62.2%,42.4%,95.7%,17.8%,77.4%,
Notre Dame,Jackson Demetrius,323,0.615,58.7%,42.1%,56.6%,20.8%,19.2%,53.2%,12.1%,38.7%,42.4%,67.9%,33.7%,75.2%,
Notre Dame,Auguste Zach,293,0.624,61.4%,69.3%,71.9%,68.5%,30.7%,37.8%,55.9%,0.0%,---,---,49.1%,63.2%,
Notre Dame,Vasturia Steve,268,0.637,60.4%,31.3%,59.5%,40.0%,14.2%,57.9%,45.5%,54.5%,41.1%,96.7%,23.9%,87.5%,
Notre Dame,Beachem V.J.,145,0.617,60.0%,15.9%,52.2%,16.7%,14.5%,57.1%,8.3%,69.7%,41.6%,97.6%,20.0%,75.9%,
Notre Dame,Colson Bonzie,107,0.648,61.2%,48.6%,71.2%,56.8%,44.9%,56.2%,55.6%,6.5%,14.3%,0.0%,55.1%,74.6%,
Notre Dame,Torres Austin,34,0.684,67.6%,100.0%,67.6%,78.3%,0.0%,---,---,0.0%,---,---,29.4%,70.0%,
Notre Dame,Burgett Austin,27,0.570,57.4%,51.9%,85.7%,66.7%,7.4%,100.0%,100.0%,40.7%,9.1%,100.0%,22.2%,50.0%,
Notre Dame,Geben Martinas,20,0.610,55.0%,90.0%,55.6%,80.0%,10.0%,50.0%,100.0%,0.0%,---,---,100.0%,70.0%,
Notre Dame,Katenda Eric,17,0.306,23.5%,41.2%,28.6%,50.0%,58.8%,20.0%,0.0%,0.0%,---,---,52.9%,55.6%,
Notre Dame,Farrell Matt,13,0.417,26.9%,15.4%,0.0%,---,38.5%,40.0%,0.0%,46.2%,16.7%,100.0%,61.5%,87.5%,
Notre Dame,Gregory Matt,3,0.408,33.3%,100.0%,33.3%,0.0%,0.0%,---,---,0.0%,---,---,133.3%,50.0%,
Notre Dame,Total,2014,0.612,58.2%,39.9%,64.6%,46.8%,21.9%,46.2%,33.8%,38.2%,39.0%,81.7%,36.6%,74.3%,
Creighton,Chatman Austin,316,0.507,44.1%,19.3%,49.2%,13.3%,34.8%,38.2%,9.5%,45.9%,31.0%,80.0%,39.9%,81.0%,
Creighton,Brooks Devin,237,0.451,38.6%,50.6%,45.8%,23.6%,19.8%,23.4%,0.0%,29.5%,24.3%,82.4%,42.6%,73.3%,
Creighton,Milliken James,234,0.547,50.2%,23.5%,58.2%,21.9%,26.5%,29.0%,27.8%,50.0%,38.5%,95.6%,33.8%,78.5%,
Creighton,Kreklow Rick,177,0.580,55.1%,28.2%,58.0%,37.9%,7.9%,28.6%,25.0%,63.8%,38.1%,97.7%,35.6%,71.4%,
Creighton,Hegner Toby,172,0.581,54.9%,10.5%,72.2%,38.5%,16.9%,48.3%,57.1%,72.7%,36.0%,93.3%,23.3%,82.5%,
Creighton,Artino Will,155,0.548,55.5%,70.3%,67.9%,70.3%,29.7%,26.1%,83.3%,0.0%,---,---,38.7%,48.3%,
Creighton,Zierden Isaiah,139,0.601,55.4%,7.9%,45.5%,40.0%,12.2%,35.3%,16.7%,79.9%,39.6%,81.8%,28.8%,90.0%,
Creighton,Groselle Geoffrey,111,0.656,64.9%,76.6%,69.4%,66.1%,23.4%,50.0%,53.8%,0.0%,---,---,32.4%,66.7%,
Creighton,Dingman Avery,104,0.466,42.3%,30.8%,43.8%,78.6%,15.4%,18.8%,33.3%,53.8%,32.1%,100.0%,41.3%,65.1%,
Creighton,Hanson Zach,86,0.564,54.7%,67.4%,62.1%,72.2%,32.6%,39.3%,54.5%,0.0%,---,---,34.9%,63.3%,
Creighton,Clement Tyler,23,0.323,30.4%,17.4%,0.0%,---,13.0%,33.3%,0.0%,69.6%,25.0%,75.0%,30.4%,42.9%,
Creighton,Oginni Mogboluwaga,8,0.289,25.0%,100.0%,25.0%,50.0%,0.0%,---,---,0.0%,---,---,62.5%,40.0%,
Creighton,Gilmore III Leon,7,0.383,21.4%,42.9%,0.0%,---,14.3%,0.0%,---,42.9%,33.3%,100.0%,142.9%,60.0%,
Creighton,Connealy Gabriel,7,0.225,0.0%,42.9%,0.0%,---,14.3%,0.0%,---,42.9%,0.0%,---,57.1%,100.0%,
Creighton,HAMILTONTOMMY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Creighton,Total,1776,0.533,49.4%,34.7%,56.6%,49.0%,22.5%,33.8%,31.9%,42.7%,34.5%,89.7%,36.3%,72.5%,
Central Ark.,Howard Jordan,360,0.552,51.2%,19.7%,49.3%,11.4%,25.3%,37.4%,41.2%,55.0%,38.9%,79.2%,30.8%,78.4%,
Central Ark.,Martin Mike,266,0.536,49.8%,31.2%,54.2%,20.0%,27.4%,35.6%,11.5%,41.4%,37.3%,61.0%,26.3%,80.0%,
Central Ark.,Zuilhof Jake,194,0.551,51.5%,73.2%,59.2%,72.6%,26.8%,30.8%,81.2%,0.0%,---,---,57.2%,64.9%,
Central Ark.,Unruh Thatch,177,0.487,46.3%,11.3%,45.0%,88.9%,15.8%,35.7%,20.0%,72.9%,32.6%,100.0%,14.1%,80.0%,
Central Ark.,Kamba Mathieu,160,0.517,47.8%,68.1%,58.7%,43.8%,25.6%,26.8%,27.3%,6.2%,10.0%,100.0%,81.9%,58.8%,
Central Ark.,Milligan Boo,159,0.488,45.6%,27.0%,55.8%,29.2%,30.8%,34.7%,23.5%,42.1%,31.3%,90.5%,32.1%,66.7%,
Central Ark.,Christensson Albert,96,0.477,47.4%,43.8%,50.0%,47.6%,24.0%,34.8%,12.5%,32.3%,35.5%,90.9%,46.9%,46.7%,
Central Ark.,Fiegler Joel,50,0.481,44.0%,34.0%,76.5%,84.6%,60.0%,30.0%,88.9%,6.0%,0.0%,---,26.0%,76.9%,
Central Ark.,Lee Ethan,41,0.561,48.8%,65.9%,55.6%,60.0%,31.7%,38.5%,80.0%,2.4%,0.0%,---,73.2%,73.3%,
Central Ark.,Iyekekpolor Otas,16,0.438,37.5%,50.0%,25.0%,100.0%,18.8%,33.3%,100.0%,31.2%,40.0%,100.0%,75.0%,58.3%,
Central Ark.,Simmons Tyler,5,0.500,50.0%,20.0%,100.0%,0.0%,40.0%,0.0%,---,40.0%,50.0%,100.0%,0.0%,---,
Central Ark.,WALKUPTHOMAS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Central Ark.,HARDYKEVIN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Central Ark.,Total,1524,0.524,48.8%,36.9%,55.6%,47.6%,26.6%,33.8%,38.7%,36.5%,35.3%,82.1%,39.3%,67.8%,
Duke,Cook Quinn,439,0.609,56.9%,21.2%,66.7%,43.5%,20.0%,39.8%,11.4%,58.8%,39.5%,92.2%,25.1%,89.1%,
Duke,Okafor Jahlil,420,0.641,66.4%,61.9%,76.5%,53.8%,38.1%,50.0%,38.8%,0.0%,---,---,46.2%,51.0%,
Duke,Winslow Justise,356,0.572,55.1%,43.0%,66.7%,33.3%,26.1%,26.9%,12.0%,30.9%,41.8%,93.5%,43.8%,64.1%,
Duke,Jones Tyus,324,0.575,48.9%,25.0%,55.6%,24.4%,36.7%,36.1%,7.0%,38.3%,37.9%,78.7%,50.0%,88.9%,
Duke,Jones Matt,205,0.528,51.0%,29.3%,51.7%,38.7%,17.6%,33.3%,8.3%,53.2%,37.6%,95.1%,17.1%,71.4%,
Duke,Jefferson Amile,149,0.620,63.1%,76.5%,69.3%,72.2%,23.5%,42.9%,40.0%,0.0%,---,---,61.7%,55.4%,
Duke,Sulaimon Rasheed,126,0.526,50.4%,25.4%,56.2%,33.3%,29.4%,29.7%,0.0%,45.2%,40.4%,91.3%,26.2%,66.7%,
Duke,Allen Grayson,106,0.583,50.9%,26.4%,75.0%,23.8%,24.5%,23.1%,33.3%,49.1%,34.6%,100.0%,50.0%,84.9%,
Duke,Plumlee Marshall,42,0.767,77.4%,73.8%,87.1%,74.1%,23.8%,40.0%,25.0%,2.4%,100.0%,100.0%,73.8%,71.0%,
Duke,Ojeleye Semi,18,0.422,38.9%,11.1%,50.0%,0.0%,0.0%,---,---,88.9%,25.0%,100.0%,38.9%,57.1%,
Duke,Pagliuca Nick,5,0.300,30.0%,0.0%,---,---,20.0%,0.0%,---,80.0%,25.0%,100.0%,0.0%,---,
Duke,Kelly Sean,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Duke,Total,2191,0.593,56.6%,39.0%,68.5%,47.7%,27.6%,38.2%,22.1%,33.4%,38.7%,91.2%,39.8%,69.9%,
Prairie View,Scott Montrael,375,0.528,49.6%,21.6%,60.5%,34.7%,34.9%,45.0%,27.1%,43.5%,31.9%,86.5%,23.5%,77.3%,
Prairie View,Hagood Tre,373,0.459,42.9%,43.4%,45.7%,8.1%,41.0%,42.5%,3.1%,15.5%,24.1%,78.6%,38.3%,59.4%,
Prairie View,Brisco John,278,0.554,53.1%,27.3%,53.9%,22.0%,32.7%,39.6%,16.7%,39.9%,42.3%,74.5%,24.5%,72.1%,
Prairie View,York Karim,239,0.522,50.6%,46.4%,57.7%,45.3%,25.1%,40.0%,16.7%,28.5%,32.4%,81.8%,28.5%,60.3%,
Prairie View,Onwukamuche Reggis,142,0.558,53.5%,79.6%,59.3%,47.8%,20.4%,31.0%,44.4%,0.0%,---,---,63.4%,60.0%,
Prairie View,Johnson Jayrn,130,0.480,42.3%,39.2%,47.1%,87.5%,36.2%,34.0%,43.8%,24.6%,31.2%,80.0%,32.3%,81.0%,
Prairie View,Green Jacoby,113,0.475,46.0%,26.5%,33.3%,40.0%,12.4%,42.9%,0.0%,61.1%,34.8%,83.3%,15.0%,64.7%,
Prairie View,Hamilton Zachary,99,0.487,43.9%,39.4%,48.7%,42.1%,54.5%,42.6%,73.9%,6.1%,16.7%,100.0%,27.3%,81.5%,
Prairie View,Dobbs Charleston,59,0.410,40.7%,55.9%,60.6%,65.0%,42.4%,16.0%,100.0%,1.7%,0.0%,---,20.3%,41.7%,
Prairie View,Afolayan Wesley,26,0.323,30.8%,69.2%,38.9%,42.9%,30.8%,12.5%,100.0%,0.0%,---,---,65.4%,35.3%,
Prairie View,Lomax Avery,18,0.527,50.0%,27.8%,60.0%,0.0%,22.2%,75.0%,33.3%,50.0%,22.2%,0.0%,55.6%,60.0%,
Prairie View,Wilson Nolan,11,0.322,36.4%,90.9%,40.0%,75.0%,9.1%,0.0%,---,0.0%,---,---,27.3%,0.0%,
Prairie View,Walker Stephen,2,0.500,50.0%,100.0%,50.0%,0.0%,0.0%,---,---,0.0%,---,---,0.0%,---,
Prairie View,VANCEMARQUIS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Prairie View,Total,1865,0.503,47.6%,39.2%,52.4%,37.9%,33.1%,39.9%,25.2%,27.7%,33.3%,80.2%,31.4%,65.1%,
South Ala.,Williams Ken,439,0.519,47.5%,18.7%,43.9%,19.4%,27.8%,34.4%,14.3%,53.5%,37.0%,73.6%,29.4%,79.1%,
South Ala.,Johnson Taishaun,316,0.517,43.7%,25.6%,54.3%,18.2%,31.0%,34.7%,2.9%,43.4%,29.2%,65.0%,56.0%,78.0%,
South Ala.,Stevens III Barrington,241,0.474,45.6%,19.1%,45.7%,14.3%,31.1%,34.7%,7.7%,49.8%,35.0%,76.2%,13.3%,71.9%,
South Ala.,Ferguson Dionte,240,0.599,54.2%,61.2%,60.5%,43.8%,38.3%,44.6%,46.3%,0.4%,0.0%,---,67.5%,74.1%,
South Ala.,Lewis Abdul,188,0.489,47.1%,47.3%,62.9%,42.9%,50.5%,32.6%,51.6%,2.1%,25.0%,100.0%,55.3%,52.9%,
South Ala.,Brown John,167,0.522,48.8%,38.3%,57.8%,64.9%,24.6%,39.0%,31.2%,37.1%,30.6%,100.0%,33.5%,69.6%,
South Ala.,Boyanov Georgi,145,0.545,53.1%,52.4%,60.5%,52.2%,22.1%,50.0%,37.5%,25.5%,27.0%,100.0%,53.1%,57.1%,
South Ala.,Andjusic Luka,33,0.421,39.4%,6.1%,50.0%,0.0%,9.1%,0.0%,---,84.8%,28.6%,100.0%,9.1%,100.0%,
South Ala.,Karazsia Austin,21,0.461,47.6%,47.6%,40.0%,50.0%,4.8%,0.0%,---,47.6%,40.0%,75.0%,28.6%,33.3%,
South Ala.,Whittingham Tafari,16,0.508,43.8%,75.0%,50.0%,16.7%,18.8%,33.3%,0.0%,6.2%,0.0%,---,87.5%,64.3%,
South Ala.,Epps Devin,4,0.922,112.5%,25.0%,0.0%,---,0.0%,---,---,75.0%,100.0%,100.0%,75.0%,33.3%,
South Ala.,Williams Jermaine,3,0.432,33.3%,33.3%,100.0%,0.0%,0.0%,---,---,66.7%,0.0%,---,33.3%,100.0%,
South Ala.,Total,1813,0.523,47.9%,33.7%,55.8%,38.7%,31.0%,36.8%,26.6%,35.3%,33.4%,77.6%,42.1%,70.3%,
Indiana St.,Smith Khristian,266,0.500,43.6%,30.8%,58.5%,33.3%,39.8%,35.8%,55.3%,29.3%,25.6%,95.0%,40.2%,79.4%,
Indiana St.,Scott Brenton,254,0.580,54.5%,31.1%,44.3%,22.9%,18.5%,38.3%,61.1%,50.4%,44.5%,93.0%,35.4%,74.4%,
Indiana St.,Gant Justin,245,0.498,46.9%,31.0%,59.2%,71.1%,40.4%,37.4%,67.6%,28.6%,31.4%,95.5%,26.9%,68.2%,
Indiana St.,Brown Devonte,237,0.545,49.6%,47.3%,62.5%,12.9%,23.6%,23.2%,23.1%,29.1%,33.3%,78.3%,73.0%,65.3%,
Indiana St.,Bennett Tre',185,0.555,51.1%,24.3%,48.9%,18.2%,13.5%,44.0%,27.3%,62.2%,35.7%,82.9%,34.6%,78.1%,
Indiana St.,Kitchell Jake,134,0.577,53.7%,45.5%,63.9%,46.2%,24.6%,45.5%,80.0%,29.9%,30.0%,91.7%,50.7%,70.6%,
Indiana St.,Etherington Alex,72,0.499,48.6%,13.9%,60.0%,33.3%,12.5%,55.6%,100.0%,73.6%,30.2%,100.0%,20.8%,60.0%,
Indiana St.,Bell TJ,68,0.540,50.0%,57.4%,61.5%,41.7%,42.6%,34.5%,60.0%,0.0%,---,---,61.8%,64.3%,
Indiana St.,Prusator Grant,65,0.628,62.3%,1.5%,0.0%,---,9.2%,50.0%,66.7%,89.2%,43.1%,92.0%,13.8%,66.7%,
Indiana St.,Murphy Brandon,24,0.333,20.8%,66.7%,31.2%,20.0%,33.3%,0.0%,---,0.0%,---,---,79.2%,63.2%,
Indiana St.,Alexander Kalen,3,0.500,50.0%,33.3%,0.0%,---,33.3%,0.0%,---,33.3%,100.0%,100.0%,0.0%,---,
Indiana St.,Paige Laquarious,2,0.000,0.0%,0.0%,---,---,50.0%,0.0%,---,50.0%,0.0%,---,50.0%,0.0%,
Indiana St.,SMITHPETERSTYLER,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Indiana St.,Amor Nick,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Indiana St.,Total,1555,0.536,49.5%,33.6%,56.3%,34.0%,27.0%,35.7%,58.7%,39.4%,35.4%,90.3%,42.1%,70.6%,
UCLA,Powell Norman,467,0.540,49.7%,49.3%,57.0%,28.2%,25.3%,37.3%,29.5%,25.5%,31.9%,97.4%,36.2%,75.1%,
UCLA,Alford Bryce,432,0.555,50.3%,14.4%,46.8%,24.1%,30.6%,37.1%,30.6%,55.1%,39.1%,58.1%,32.9%,83.8%,
UCLA,Hamilton Isaac,340,0.514,49.6%,20.6%,58.6%,34.1%,34.7%,33.1%,41.0%,44.7%,38.8%,91.5%,18.8%,68.8%,
UCLA,Looney Kevon,321,0.532,50.5%,52.0%,61.7%,41.7%,31.5%,25.7%,38.5%,16.5%,41.5%,90.9%,45.8%,62.6%,
UCLA,Parker Tony,276,0.557,54.3%,63.4%,62.9%,66.4%,36.6%,39.6%,65.0%,0.0%,---,---,58.0%,57.5%,
UCLA,Welsh Thomas,132,0.483,47.0%,40.9%,57.4%,61.3%,59.1%,39.7%,96.8%,0.0%,---,---,17.4%,60.9%,
UCLA,Allen Noah,54,0.359,31.5%,35.2%,47.4%,33.3%,18.5%,20.0%,50.0%,46.3%,16.0%,100.0%,50.0%,51.9%,
UCLA,Goloman Gyorgy,42,0.497,52.4%,23.8%,50.0%,60.0%,47.6%,40.0%,100.0%,28.6%,50.0%,100.0%,21.4%,22.2%,
UCLA,Bail Wanaah,18,0.382,38.9%,83.3%,46.7%,42.9%,16.7%,0.0%,---,0.0%,---,---,50.0%,33.3%,
UCLA,Brown David,10,0.200,20.0%,30.0%,33.3%,0.0%,40.0%,25.0%,100.0%,30.0%,0.0%,---,0.0%,---,
UCLA,Alford Kory,4,0.375,37.5%,0.0%,---,---,25.0%,0.0%,---,75.0%,33.3%,100.0%,0.0%,---,
UCLA,Kazemi Nick,2,0.000,0.0%,50.0%,0.0%,---,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
UCLA,Wulff Alec,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
UCLA,BROWNANTHONY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
UCLA,Total,2099,0.527,49.6%,38.4%,57.9%,43.3%,32.7%,34.9%,50.0%,28.9%,36.8%,78.9%,35.7%,67.6%,
Pacific,Wallace T.J.,313,0.508,45.7%,30.4%,54.7%,9.6%,35.5%,33.3%,5.4%,34.2%,33.6%,80.6%,39.3%,74.0%,
Pacific,Robinson Dulani,257,0.483,43.4%,18.3%,44.7%,9.5%,26.1%,25.4%,0.0%,55.6%,34.3%,69.4%,28.4%,80.8%,
Pacific,Taylor David,224,0.510,48.4%,16.1%,58.3%,23.8%,25.4%,29.8%,23.5%,58.5%,35.9%,93.6%,16.1%,80.6%,
Pacific,Bowles Ray,172,0.500,46.2%,41.3%,47.9%,29.4%,27.9%,41.7%,25.0%,30.8%,32.1%,88.2%,43.0%,64.9%,
Pacific,Thompson Eric,170,0.554,52.4%,62.4%,64.2%,57.4%,37.6%,32.8%,61.9%,0.0%,---,---,73.5%,60.8%,
Pacific,Kobre Alec,147,0.574,53.4%,2.0%,33.3%,100.0%,14.3%,47.6%,0.0%,83.7%,36.6%,95.6%,20.4%,93.3%,
Pacific,Aguirre Gabriel,134,0.521,50.0%,46.3%,58.1%,72.2%,53.7%,43.1%,67.7%,0.0%,---,---,67.2%,55.6%,
Pacific,Lampkin Jacob,94,0.520,50.0%,61.7%,63.8%,75.7%,38.3%,27.8%,60.0%,0.0%,---,---,45.7%,58.1%,
Pacific,Eleraky Sami,62,0.454,48.4%,58.1%,52.8%,52.6%,41.9%,42.3%,54.5%,0.0%,---,---,100.0%,37.1%,
Pacific,Ursery D.J.,23,0.438,43.5%,34.8%,50.0%,50.0%,34.8%,37.5%,0.0%,30.4%,28.6%,100.0%,8.7%,50.0%,
Pacific,Theodorou Ilias,18,0.466,47.2%,16.7%,66.7%,50.0%,33.3%,33.3%,100.0%,50.0%,33.3%,100.0%,27.8%,40.0%,
Pacific,Hendricks Aaron,10,0.450,45.0%,0.0%,---,---,10.0%,0.0%,---,90.0%,33.3%,66.7%,0.0%,---,
Pacific,Warner Kaleb,5,0.400,40.0%,40.0%,100.0%,0.0%,20.0%,0.0%,---,40.0%,0.0%,---,0.0%,---,
Pacific,Peters Thomas,4,0.508,75.0%,0.0%,---,---,100.0%,75.0%,100.0%,0.0%,---,---,100.0%,0.0%,
Pacific,Total,1633,0.512,47.9%,32.3%,56.4%,43.4%,32.0%,34.9%,34.1%,35.8%,34.6%,85.1%,40.8%,64.8%,
Texas A&M,Jones Jalen,329,0.525,46.8%,54.1%,56.2%,72.0%,33.7%,32.4%,58.3%,12.2%,30.0%,91.7%,49.2%,72.8%,
Texas A&M,House Danuel,300,0.544,52.0%,29.3%,54.5%,52.1%,19.0%,26.3%,26.7%,51.7%,40.0%,85.5%,37.3%,64.3%,
