Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Davidson,Thoni Will,7,0.063,0.0%,0.0%,---,---,28.6%,0.0%,---,71.4%,0.0%,---,28.6%,50.0%,
Davidson,Perkey Connor,1,1.026,100.0%,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,---,200.0%,100.0%,
Davidson,Ansel Ryan,1,1.500,150.0%,0.0%,---,---,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,
Davidson,Tormey Clay,1,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Davidson,DIAMONDCURTIS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Davidson,Total,1876,0.582,55.0%,33.7%,64.7%,38.4%,27.6%,41.3%,24.8%,38.7%,37.6%,88.6%,39.2%,71.6%,
Savannah St.,Williams Deven,288,0.524,50.2%,22.6%,41.5%,29.6%,28.1%,50.6%,9.8%,49.3%,35.9%,84.3%,16.7%,77.1%,
Savannah St.,Montgomery Joshua,213,0.526,47.9%,53.1%,61.1%,47.8%,13.6%,20.7%,50.0%,33.3%,25.4%,88.9%,45.1%,70.8%,
Savannah St.,Hill Jeremiah,205,0.460,43.2%,14.1%,44.8%,7.7%,21.0%,32.6%,21.4%,64.9%,30.8%,78.0%,17.1%,77.1%,
Savannah St.,Smith Jyles,192,0.561,54.2%,66.1%,68.5%,67.8%,33.3%,26.6%,58.8%,0.5%,0.0%,---,53.1%,60.8%,
Savannah St.,Fenner Alante,160,0.512,45.9%,45.6%,50.7%,32.4%,25.0%,35.0%,21.4%,29.4%,31.9%,46.7%,38.8%,75.8%,
Savannah St.,Richards Keierre,148,0.470,37.8%,38.5%,36.8%,9.5%,37.2%,30.9%,23.5%,24.3%,33.3%,100.0%,52.7%,79.5%,
Savannah St.,Hall Terel,125,0.439,41.6%,60.8%,50.0%,21.1%,27.2%,23.5%,12.5%,12.0%,26.7%,75.0%,69.6%,48.3%,
Savannah St.,White Khiry,84,0.512,49.4%,45.2%,55.3%,9.5%,33.3%,46.4%,7.7%,21.4%,27.8%,60.0%,48.8%,56.1%,
Savannah St.,Muhammad Saadiq,70,0.507,50.0%,75.7%,62.3%,72.7%,22.9%,12.5%,0.0%,1.4%,0.0%,---,77.1%,50.0%,
Savannah St.,Champaigne Hikeem,58,0.462,46.6%,69.0%,52.5%,71.4%,31.0%,33.3%,66.7%,0.0%,---,---,17.2%,40.0%,
Savannah St.,Hendley Patrick,33,0.474,47.0%,33.3%,54.5%,50.0%,42.4%,35.7%,60.0%,24.2%,37.5%,100.0%,18.2%,50.0%,
Savannah St.,Wilson Stephen,24,0.354,31.2%,29.2%,28.6%,50.0%,20.8%,20.0%,0.0%,50.0%,25.0%,66.7%,37.5%,55.6%,
Savannah St.,Carter Whitley,19,0.550,52.6%,31.6%,33.3%,0.0%,26.3%,40.0%,50.0%,42.1%,50.0%,75.0%,21.1%,75.0%,
Savannah St.,Jenkins Javaris,16,0.447,46.9%,25.0%,50.0%,100.0%,43.8%,57.1%,50.0%,31.2%,20.0%,100.0%,25.0%,25.0%,
Savannah St.,Hutchins Marcus,10,0.546,50.0%,40.0%,75.0%,0.0%,20.0%,100.0%,50.0%,40.0%,0.0%,---,40.0%,75.0%,
Savannah St.,Davis Angelo,8,0.547,25.0%,50.0%,25.0%,0.0%,37.5%,33.3%,0.0%,12.5%,0.0%,---,150.0%,91.7%,
Savannah St.,RANKCHIP,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Savannah St.,SPILLERRICHIE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Savannah St.,Total,1653,0.501,46.7%,42.8%,54.2%,44.4%,26.9%,34.5%,26.1%,30.4%,31.3%,79.6%,39.4%,65.2%,
North Florida,Moore Dallas,322,0.545,50.6%,35.1%,50.4%,17.5%,23.0%,41.9%,6.5%,41.9%,37.0%,70.0%,28.9%,78.5%,
North Florida,Wallace Travis,317,0.523,50.2%,64.7%,62.4%,57.0%,35.3%,27.7%,29.0%,0.0%,---,---,39.1%,60.5%,
North Florida,Beech Beau,250,0.568,52.0%,17.2%,44.2%,31.6%,14.4%,25.0%,11.1%,68.4%,39.8%,77.9%,34.0%,82.4%,
North Florida,McRoy Charles,175,0.520,46.9%,44.0%,54.5%,38.1%,29.1%,31.4%,25.0%,26.9%,34.0%,68.8%,57.7%,67.3%,
North Florida,Daniels Demarcus,172,0.516,48.0%,30.2%,61.5%,40.6%,18.0%,32.3%,30.0%,51.7%,30.3%,92.6%,23.3%,80.0%,
North Florida,Nesbitt Jalen,171,0.578,51.2%,44.4%,60.5%,17.4%,16.4%,25.0%,0.0%,39.2%,34.3%,87.0%,57.9%,77.8%,
North Florida,Davenport Chris,160,0.609,57.2%,52.5%,65.5%,56.4%,21.2%,50.0%,35.3%,26.2%,31.0%,100.0%,56.2%,71.1%,
North Florida,Banks Romelo,95,0.513,50.5%,52.6%,52.0%,53.8%,47.4%,48.9%,86.4%,0.0%,---,---,44.2%,52.4%,
North Florida,Wilson Devin,66,0.381,33.3%,22.7%,53.3%,12.5%,16.7%,18.2%,0.0%,60.6%,20.0%,62.5%,40.9%,59.3%,
North Florida,Brennan Sean,30,0.609,60.0%,33.3%,30.0%,66.7%,6.7%,0.0%,---,60.0%,55.6%,100.0%,83.3%,60.0%,
North Florida,Bodager Aaron,26,0.724,73.1%,3.8%,0.0%,---,3.8%,100.0%,0.0%,92.3%,50.0%,91.7%,7.7%,50.0%,
North Florida,BARALGLENN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
North Florida,Total,1784,0.544,50.6%,40.7%,57.3%,41.8%,23.8%,34.4%,30.1%,35.5%,35.9%,80.6%,40.8%,70.5%,
Missouri St.,Gulley Jarmar,360,0.538,49.6%,25.6%,68.5%,20.6%,51.1%,42.4%,38.5%,23.3%,29.8%,92.0%,38.9%,72.9%,
Missouri St.,Ruder Austin,229,0.574,55.5%,5.2%,75.0%,66.7%,17.0%,25.6%,70.0%,77.7%,40.4%,94.4%,16.2%,78.4%,
Missouri St.,Mvouika Ron,164,0.517,49.7%,23.2%,65.8%,20.0%,39.0%,29.7%,26.3%,37.8%,40.3%,60.0%,43.9%,58.3%,
Missouri St.,Williams Dorrian,156,0.481,42.0%,17.3%,63.0%,23.5%,33.3%,21.2%,18.2%,49.4%,32.5%,96.0%,47.4%,71.6%,
Missouri St.,Thurman Gavin,147,0.487,43.9%,4.8%,57.1%,25.0%,49.7%,31.5%,21.7%,45.6%,37.3%,88.0%,23.1%,88.2%,
Missouri St.,Kirk Christian,139,0.590,56.8%,38.1%,71.7%,89.5%,61.9%,47.7%,51.2%,0.0%,---,---,42.4%,66.1%,
Missouri St.,Marshall Marcus,115,0.586,51.7%,13.0%,73.3%,27.3%,40.9%,36.2%,5.9%,46.1%,39.6%,81.0%,58.3%,79.1%,
Missouri St.,Addo Emmanuel,82,0.555,49.4%,15.9%,61.5%,12.5%,59.8%,44.9%,31.8%,24.4%,35.0%,100.0%,43.9%,80.6%,
Missouri St.,Scheer Nathan,79,0.568,51.9%,5.1%,75.0%,33.3%,20.3%,31.2%,60.0%,74.7%,37.3%,100.0%,43.0%,76.5%,
Missouri St.,McCullough Tyler,75,0.543,52.0%,49.3%,64.9%,58.3%,50.7%,39.5%,60.0%,0.0%,---,---,42.7%,62.5%,
Missouri St.,Thomas Devon,75,0.477,44.7%,50.7%,57.9%,18.2%,32.0%,41.7%,30.0%,17.3%,7.7%,0.0%,60.0%,55.6%,
Missouri St.,Pickens Keith,73,0.555,50.7%,43.8%,75.0%,37.5%,54.8%,32.5%,23.1%,1.4%,0.0%,---,78.1%,64.9%,
Missouri St.,Marshall Bruce,15,0.600,50.0%,6.7%,0.0%,---,26.7%,75.0%,33.3%,66.7%,30.0%,100.0%,46.7%,100.0%,
Missouri St.,Simpson Michael,11,0.364,36.4%,9.1%,100.0%,100.0%,27.3%,0.0%,---,63.6%,28.6%,100.0%,0.0%,---,
Missouri St.,Total,1720,0.539,49.9%,21.5%,67.3%,38.6%,41.8%,37.1%,36.3%,36.7%,36.1%,89.0%,40.3%,70.9%,
Vanderbilt,Odom Rod,342,0.548,52.2%,10.5%,52.8%,26.3%,24.9%,37.6%,28.1%,64.6%,38.5%,83.5%,26.9%,71.7%,
Vanderbilt,Fuller Kyle,281,0.481,40.7%,42.7%,52.5%,22.2%,24.9%,24.3%,5.9%,32.4%,25.3%,91.3%,54.1%,73.0%,
Vanderbilt,Jones Damian,254,0.549,54.3%,55.5%,70.9%,63.0%,44.5%,33.6%,52.6%,0.0%,---,---,52.8%,54.5%,
Vanderbilt,Parker Dai-Jon,221,0.532,51.1%,19.5%,51.2%,54.5%,26.2%,37.9%,13.6%,54.3%,38.3%,95.7%,20.4%,71.1%,
Vanderbilt,McClellan Eric,133,0.499,45.9%,49.6%,60.6%,30.0%,25.6%,35.3%,16.7%,24.8%,18.2%,50.0%,60.9%,60.5%,
Vanderbilt,Kornet Luke,131,0.431,42.4%,18.3%,66.7%,75.0%,13.7%,44.4%,75.0%,67.9%,23.6%,100.0%,11.5%,53.3%,
Vanderbilt,Siakam James,129,0.627,58.9%,67.4%,72.4%,73.0%,29.5%,34.2%,38.5%,3.1%,0.0%,---,78.3%,69.3%,
Vanderbilt,Moats Shelby,45,0.467,45.6%,17.8%,87.5%,100.0%,24.4%,27.3%,66.7%,57.8%,26.9%,100.0%,20.0%,55.6%,
Vanderbilt,Henderson Josh,43,0.519,48.8%,62.8%,48.1%,61.5%,37.2%,50.0%,75.0%,0.0%,---,---,39.5%,64.7%,
Vanderbilt,Watkins Nathan,18,0.452,36.1%,5.6%,100.0%,100.0%,11.1%,50.0%,0.0%,83.3%,20.0%,100.0%,61.1%,72.7%,
Vanderbilt,Josephs Carter,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,100.0%,0.0%,
Vanderbilt,Cross Rob,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Vanderbilt,Total,1598,0.524,49.1%,34.6%,62.2%,52.3%,27.9%,34.5%,35.1%,37.5%,31.9%,89.0%,41.2%,65.8%,
Washington St.,Lacy Davonte,308,0.605,55.2%,25.0%,59.7%,17.4%,11.7%,27.8%,20.0%,63.3%,39.0%,69.7%,41.2%,83.5%,
Washington St.,Shelton D.J.,272,0.497,44.5%,33.5%,60.4%,34.5%,25.7%,38.6%,11.1%,40.8%,23.4%,76.9%,33.1%,78.9%,
Washington St.,Johnson Que,262,0.514,49.0%,11.1%,62.1%,22.2%,33.6%,38.6%,32.4%,55.3%,35.2%,90.2%,21.0%,70.9%,
Washington St.,Woolridge Royce,201,0.446,40.8%,54.2%,51.4%,23.2%,19.4%,28.2%,9.1%,26.4%,18.9%,80.0%,54.7%,56.4%,
Washington St.,Kernich-Drew Dexter,160,0.532,50.6%,23.1%,48.6%,22.2%,15.0%,37.5%,55.6%,61.9%,36.4%,94.4%,21.9%,74.3%,
Washington St.,Iroegbu Ike,154,0.476,43.5%,35.7%,49.1%,22.2%,16.9%,15.4%,0.0%,47.4%,32.9%,62.5%,33.8%,69.2%,
Washington St.,Railey Jordan,97,0.388,39.2%,46.4%,55.6%,40.0%,52.6%,25.5%,23.1%,1.0%,0.0%,---,49.5%,35.4%,
Washington St.,Longrus Junior,93,0.474,46.2%,50.5%,63.8%,76.7%,47.3%,29.5%,92.3%,2.2%,0.0%,---,35.5%,51.5%,
Washington St.,Boese Brett,28,0.554,55.4%,7.1%,50.0%,100.0%,10.7%,33.3%,100.0%,82.1%,39.1%,100.0%,0.0%,---,
Washington St.,DiIorio Will,26,0.320,34.6%,38.5%,50.0%,40.0%,19.2%,20.0%,100.0%,42.3%,18.2%,100.0%,80.8%,23.8%,
Washington St.,Hawkinson Josh,24,0.507,45.8%,33.3%,62.5%,60.0%,66.7%,37.5%,83.3%,0.0%,---,---,83.3%,60.0%,
Washington St.,Hunter James,5,0.475,60.0%,60.0%,100.0%,66.7%,40.0%,0.0%,---,0.0%,---,---,100.0%,20.0%,
Washington St.,Ballard Dominic,3,0.667,66.7%,66.7%,100.0%,0.0%,33.3%,0.0%,---,0.0%,---,---,0.0%,---,
Washington St.,WILSONAMOS,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Washington St.,Total,1633,0.505,47.2%,31.5%,56.5%,32.6%,24.8%,31.9%,34.1%,43.7%,32.8%,79.9%,36.5%,65.8%,
N.C. Central,Ingram Jeremy,483,0.575,50.9%,43.3%,54.5%,42.1%,18.6%,33.3%,23.3%,38.1%,37.0%,89.7%,58.0%,77.1%,
N.C. Central,Houston Alfonzo,247,0.517,44.1%,63.2%,53.8%,53.6%,26.7%,28.8%,63.2%,10.1%,16.0%,100.0%,55.1%,76.5%,
N.C. Central,Parks Jordan,208,0.676,67.5%,83.7%,69.0%,62.5%,10.6%,45.5%,70.0%,5.8%,58.3%,100.0%,47.1%,64.3%,
N.C. Central,Chapman Emanuel,196,0.537,50.3%,23.5%,60.9%,21.4%,42.9%,42.9%,16.7%,33.7%,34.8%,69.6%,22.4%,81.8%,
N.C. Central,Copeland Jay,179,0.560,52.0%,89.4%,57.5%,64.1%,10.6%,5.3%,100.0%,0.0%,---,---,68.7%,65.0%,
N.C. Central,Jawara Karamo,162,0.580,53.4%,51.2%,61.4%,60.8%,25.3%,46.3%,52.6%,23.5%,28.9%,100.0%,50.6%,73.2%,
N.C. Central,Groves Reggie,160,0.480,45.3%,9.4%,40.0%,16.7%,11.9%,26.3%,40.0%,78.8%,32.5%,78.0%,21.2%,70.6%,
N.C. Central,Holmes Dante,65,0.513,47.7%,35.4%,56.5%,69.2%,24.6%,18.8%,0.0%,40.0%,38.5%,100.0%,29.2%,73.7%,
N.C. Central,Anyaorah Ebuka,48,0.628,57.3%,62.5%,60.0%,61.1%,10.4%,40.0%,0.0%,27.1%,38.5%,100.0%,79.2%,73.7%,
N.C. Central,Galaya Antonin,36,0.302,29.2%,16.7%,33.3%,50.0%,8.3%,33.3%,100.0%,75.0%,18.5%,100.0%,2.8%,100.0%,
N.C. Central,Moody Juwan,31,0.493,50.0%,12.9%,50.0%,50.0%,12.9%,0.0%,---,74.2%,39.1%,77.8%,9.7%,33.3%,
N.C. Central,Eaton Ramon,13,0.455,38.5%,69.2%,55.6%,80.0%,7.7%,0.0%,---,23.1%,0.0%,---,92.3%,58.3%,
N.C. Central,Crawford Ii Kevin,4,0.782,87.5%,50.0%,100.0%,0.0%,0.0%,---,---,50.0%,50.0%,100.0%,25.0%,0.0%,
N.C. Central,Total,1832,0.559,51.3%,50.1%,58.6%,54.2%,20.2%,34.1%,36.5%,29.7%,33.8%,86.4%,47.5%,72.8%,
Akron,Treadwell Demetrius Tree,380,0.502,45.9%,62.4%,55.3%,38.2%,35.0%,31.6%,9.5%,2.6%,10.0%,100.0%,64.5%,60.8%,
Akron,Diggs Quincy,338,0.527,49.9%,27.2%,57.6%,17.0%,29.0%,39.8%,10.3%,43.8%,34.5%,43.1%,38.2%,65.1%,
Akron,Harney Nick,195,0.524,49.7%,64.6%,61.1%,55.8%,21.0%,26.8%,27.3%,14.4%,21.4%,66.7%,43.1%,61.9%,
Akron,Evans Nyles,164,0.481,45.1%,20.1%,42.4%,14.3%,7.3%,25.0%,0.0%,72.6%,31.9%,84.2%,29.9%,65.3%,
Akron,Kretzer Jake,157,0.530,50.6%,11.5%,66.7%,25.0%,5.7%,33.3%,66.7%,82.8%,33.1%,100.0%,23.6%,70.3%,
Akron,McAdams Reggie,128,0.655,64.5%,3.1%,100.0%,50.0%,9.4%,66.7%,12.5%,87.5%,42.0%,93.6%,15.6%,75.0%,
Akron,Forsythe Pat,120,0.590,58.3%,77.5%,57.0%,50.9%,22.5%,63.0%,41.2%,0.0%,---,---,39.2%,59.6%,
Akron,Ibitayo Deji,116,0.563,57.8%,37.1%,65.1%,28.6%,6.0%,0.0%,---,56.9%,39.4%,92.3%,32.8%,44.7%,
Akron,Johnson Isaiah,89,0.516,49.4%,83.1%,56.8%,26.2%,16.9%,13.3%,0.0%,0.0%,---,---,46.1%,58.5%,
Akron,Betancourt Carmelo,63,0.415,38.1%,46.0%,41.4%,16.7%,12.7%,37.5%,33.3%,41.3%,23.1%,66.7%,34.9%,59.1%,
Akron,Cheatham Jr. Kwan,46,0.457,39.1%,21.7%,30.0%,33.3%,10.9%,0.0%,---,67.4%,32.3%,100.0%,34.8%,81.2%,
Akron,Noble Mark,1,1.500,150.0%,0.0%,---,---,0.0%,---,---,100.0%,100.0%,100.0%,0.0%,---,
Akron,Total,1797,0.526,50.1%,42.2%,56.5%,36.8%,20.4%,34.9%,17.2%,37.3%,34.1%,80.8%,40.5%,62.2%,
Bowling Green,Clarke Jehvon,420,0.432,40.5%,30.2%,52.8%,32.8%,36.9%,31.6%,26.5%,32.9%,26.1%,77.8%,20.7%,67.8%,
Bowling Green,Holmes Richaun,296,0.571,52.7%,51.0%,73.5%,53.2%,35.5%,25.7%,37.0%,13.5%,30.0%,100.0%,54.1%,70.6%,
Bowling Green,Henderson Anthony,285,0.501,48.4%,32.6%,53.8%,44.0%,22.5%,25.0%,75.0%,44.9%,37.5%,91.7%,27.0%,59.7%,
Bowling Green,Parker Spencer,285,0.545,48.9%,57.9%,60.0%,46.5%,23.5%,40.3%,37.0%,18.6%,17.0%,88.9%,60.4%,70.3%,
Bowling Green,Black Cameron,219,0.498,50.2%,49.3%,64.8%,60.0%,50.7%,36.0%,37.5%,0.0%,---,---,19.2%,42.9%,
Bowling Green,Tisdale JD,92,0.331,32.1%,52.2%,45.8%,31.8%,31.5%,20.7%,16.7%,16.3%,6.7%,100.0%,48.9%,35.6%,
Bowling Green,Sealey Craig,64,0.407,36.7%,51.6%,48.5%,50.0%,45.3%,20.7%,50.0%,3.1%,50.0%,100.0%,35.9%,60.9%,
Bowling Green,Lyshe Damarkeo,41,0.450,40.2%,24.4%,40.0%,75.0%,9.8%,50.0%,100.0%,65.9%,25.9%,71.4%,29.3%,75.0%,
Bowling Green,Gomez Josh,30,0.320,31.7%,26.7%,25.0%,50.0%,53.3%,37.5%,66.7%,20.0%,16.7%,100.0%,20.0%,33.3%,
Bowling Green,Denny Zack,8,0.505,56.2%,25.0%,0.0%,---,12.5%,0.0%,---,62.5%,60.0%,100.0%,50.0%,25.0%,
Bowling Green,Orr Chauncey,6,1.007,100.0%,50.0%,100.0%,66.7%,0.0%,---,---,50.0%,66.7%,100.0%,33.3%,100.0%,
Bowling Green,Total,1746,0.491,46.0%,42.8%,59.4%,47.7%,33.3%,30.8%,39.1%,23.9%,28.8%,87.5%,36.1%,63.7%,
Eastern Mich.,Ward Karrington,329,0.549,52.0%,29.2%,59.4%,68.4%,26.7%,37.5%,30.3%,44.1%,37.2%,94.4%,47.1%,64.5%,
Eastern Mich.,Lee Raven,317,0.509,46.7%,30.9%,51.0%,26.0%,31.5%,38.0%,13.2%,37.5%,33.6%,77.5%,36.3%,71.3%,
Eastern Mich.,Talley Mike,303,0.473,38.8%,46.9%,45.8%,29.2%,23.1%,17.1%,16.7%,30.0%,29.7%,63.0%,59.7%,73.5%,
Eastern Mich.,Bryant Glenn,232,0.597,57.1%,48.3%,77.7%,59.8%,48.7%,38.9%,50.0%,3.0%,14.3%,100.0%,39.7%,69.6%,
Eastern Mich.,Combs Darell,229,0.479,42.1%,31.0%,43.7%,9.7%,24.0%,23.6%,0.0%,45.0%,34.0%,77.1%,38.0%,75.9%,
Eastern Mich.,Harrison Daylen,173,0.507,46.0%,27.2%,57.4%,48.1%,48.0%,39.8%,51.5%,24.9%,30.2%,92.3%,29.5%,80.4%,
Eastern Mich.,Riley Da'Shonte,124,0.519,49.2%,50.0%,71.0%,36.4%,49.2%,27.9%,52.9%,0.8%,0.0%,---,39.5%,63.3%,
Eastern Mich.,Sims J.R.,87,0.432,36.8%,24.1%,57.1%,25.0%,25.3%,36.4%,37.5%,50.6%,18.2%,75.0%,33.3%,79.3%,
Eastern Mich.,Ross Jalen,56,0.284,25.9%,16.1%,33.3%,0.0%,39.3%,31.8%,0.0%,44.6%,12.0%,66.7%,41.1%,39.1%,
Eastern Mich.,Hughley Mo,29,0.509,51.7%,93.1%,55.6%,33.3%,6.9%,0.0%,---,0.0%,---,---,110.3%,46.9%,
Eastern Mich.,Strickland Anthony,19,0.585,57.9%,68.4%,61.5%,50.0%,31.6%,50.0%,0.0%,0.0%,---,---,121.1%,56.5%,
Eastern Mich.,Ajayi Olalekan,19,0.187,10.5%,57.9%,18.2%,100.0%,42.1%,0.0%,---,0.0%,---,---,115.8%,31.8%,
Eastern Mich.,Farhat Ali,15,0.313,30.0%,33.3%,20.0%,0.0%,26.7%,50.0%,0.0%,40.0%,16.7%,100.0%,13.3%,50.0%,
Eastern Mich.,Total,1932,0.503,45.8%,37.0%,56.3%,42.0%,32.8%,33.1%,32.4%,30.2%,31.2%,81.3%,44.6%,67.9%,
Memphis,Jackson Joe,348,0.545,47.6%,44.0%,57.5%,25.0%,31.9%,38.7%,30.2%,24.1%,27.4%,87.0%,54.6%,77.4%,
Memphis,Dixon Jr. Michael,288,0.603,55.7%,28.1%,53.1%,39.5%,26.0%,54.7%,22.0%,45.8%,38.6%,92.2%,33.3%,84.4%,
Memphis,Crawford Chris,274,0.516,50.7%,11.7%,56.2%,27.8%,13.9%,18.4%,42.9%,74.5%,37.3%,96.1%,10.6%,65.5%,
Memphis,Johnson Geron,274,0.477,45.3%,45.3%,58.1%,45.8%,20.8%,28.1%,25.0%,33.9%,25.8%,100.0%,32.5%,60.7%,
Memphis,Goodwin Shaq,255,0.594,58.6%,68.6%,67.4%,66.9%,31.0%,38.0%,60.0%,0.4%,100.0%,100.0%,61.2%,59.0%,
Memphis,Nichols Austin,236,0.586,58.9%,61.9%,72.6%,85.8%,37.7%,37.1%,87.9%,0.4%,0.0%,---,29.2%,53.6%,
Memphis,King Nick,114,0.541,53.9%,71.1%,61.7%,58.0%,14.9%,23.5%,50.0%,14.0%,31.2%,100.0%,74.6%,51.8%,
Memphis,Pellom David,81,0.658,67.9%,88.9%,73.6%,69.8%,11.1%,22.2%,50.0%,0.0%,---,---,38.3%,51.6%,
Memphis,Woodson Dominic,52,0.421,42.3%,44.2%,56.5%,53.8%,55.8%,31.0%,66.7%,0.0%,---,---,25.0%,38.5%,
Memphis,Iverson Kuran,45,0.427,43.3%,48.9%,72.7%,43.8%,31.1%,14.3%,0.0%,20.0%,11.1%,0.0%,46.7%,38.1%,
Memphis,Wilson Damien,25,0.463,46.0%,68.0%,58.8%,70.0%,4.0%,0.0%,---,28.0%,14.3%,100.0%,44.0%,45.5%,
Memphis,Draper Trey,10,0.121,0.0%,50.0%,0.0%,---,10.0%,0.0%,---,40.0%,0.0%,---,50.0%,60.0%,
Memphis,McDowell Jake,4,0.303,25.0%,75.0%,33.3%,100.0%,0.0%,---,---,25.0%,0.0%,---,50.0%,50.0%,
Memphis,Cole Anthony,3,0.612,33.3%,66.7%,50.0%,0.0%,33.3%,0.0%,---,0.0%,---,---,133.3%,100.0%,
Memphis,Total,2009,0.547,52.2%,46.6%,62.9%,56.9%,25.9%,35.9%,45.5%,27.5%,33.0%,94.0%,39.9%,64.4%,
Murray St.,Payne Cameron,469,0.527,48.2%,25.4%,53.8%,10.9%,29.6%,38.8%,7.4%,45.0%,34.1%,51.4%,33.0%,77.4%,
Murray St.,Moss Jeffery,337,0.569,52.2%,26.7%,56.7%,33.3%,27.9%,40.4%,26.3%,45.4%,37.9%,91.4%,35.6%,80.0%,
Murray St.,Williams Jarvis,284,0.660,64.8%,78.9%,70.5%,60.1%,21.1%,43.3%,50.0%,0.0%,---,---,73.2%,65.9%,
Murray St.,Fields Dexter,253,0.595,58.1%,21.3%,51.9%,35.7%,7.1%,27.8%,60.0%,71.5%,42.0%,98.7%,19.0%,70.8%,
Murray St.,Sapp T.J.,217,0.581,52.3%,33.6%,52.1%,13.2%,16.6%,22.2%,0.0%,49.8%,41.7%,84.4%,46.5%,80.2%,
Murray St.,Fairell Jonathan,143,0.594,64.3%,84.6%,67.8%,40.2%,15.4%,45.5%,60.0%,0.0%,---,---,75.5%,43.5%,
Murray St.,Rambo Tyler,103,0.518,49.5%,74.8%,58.4%,53.3%,25.2%,23.1%,50.0%,0.0%,---,---,87.4%,54.4%,
Murray St.,Ford C.J.,55,0.452,41.8%,32.7%,61.1%,54.5%,47.3%,46.2%,8.3%,20.0%,0.0%,---,56.4%,54.8%,
Murray St.,Gillmore Terron,13,0.451,38.5%,69.2%,44.4%,75.0%,30.8%,25.0%,0.0%,0.0%,---,---,76.9%,60.0%,
Murray St.,21,11,0.397,27.3%,36.4%,75.0%,0.0%,18.2%,0.0%,---,45.5%,0.0%,---,54.5%,83.3%,
Murray St.,Henderson Zay,7,0.457,57.1%,85.7%,66.7%,75.0%,14.3%,0.0%,---,0.0%,---,---,85.7%,16.7%,
Murray St.,Martin Jeff,6,0.417,41.7%,50.0%,0.0%,---,16.7%,100.0%,0.0%,33.3%,50.0%,100.0%,0.0%,---,
Murray St.,BACOTEAARON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Murray St.,Total,1898,0.571,54.1%,42.0%,61.2%,41.6%,22.6%,37.5%,24.8%,35.4%,37.6%,81.0%,46.5%,67.2%,
American,Reed Jesse,298,0.627,60.4%,41.6%,59.7%,50.0%,14.4%,37.2%,18.8%,44.0%,45.8%,93.3%,29.9%,75.3%,
American,Schoof John,298,0.565,53.5%,14.4%,60.5%,65.4%,24.5%,37.0%,55.6%,61.1%,39.0%,91.5%,24.5%,78.1%,
American,Wroblicky Tony,266,0.619,58.6%,68.8%,62.8%,61.7%,31.2%,49.4%,63.4%,0.0%,---,---,46.6%,72.6%,
American,Gardner Darius,265,0.596,56.4%,45.3%,63.3%,42.1%,28.3%,44.0%,39.4%,26.4%,38.6%,88.9%,38.1%,73.3%,
American,Kager Kyle,137,0.579,53.6%,51.8%,71.8%,74.5%,17.5%,25.0%,16.7%,30.7%,26.2%,100.0%,41.6%,75.4%,
American,Vasic Marko,107,0.528,53.3%,37.4%,67.5%,59.3%,19.6%,57.1%,66.7%,43.0%,26.1%,100.0%,20.6%,45.5%,
American,Jones Charlie,46,0.490,47.8%,32.6%,66.7%,70.0%,26.1%,25.0%,66.7%,41.3%,31.6%,100.0%,37.0%,52.9%,
American,Carroll Austin,38,0.544,52.6%,10.5%,50.0%,100.0%,0.0%,---,---,89.5%,35.3%,100.0%,18.4%,71.4%,
American,Yiljep Yilret,26,0.521,50.0%,80.8%,61.9%,53.8%,19.2%,0.0%,---,0.0%,---,---,46.2%,58.3%,
American,Montgomery Justice,22,0.240,20.5%,40.9%,33.3%,33.3%,27.3%,0.0%,---,31.8%,14.3%,0.0%,68.2%,33.3%,
American,Rhea Jalen,18,0.659,63.9%,0.0%,---,---,16.7%,33.3%,100.0%,83.3%,46.7%,100.0%,55.6%,70.0%,
American,Elcano Zach,6,0.791,83.3%,66.7%,100.0%,50.0%,33.3%,50.0%,0.0%,0.0%,---,---,100.0%,66.7%,
American,Kager Kade,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,0.0%,
American,Total,1527,0.584,55.8%,41.5%,63.2%,57.4%,22.7%,40.3%,49.3%,35.8%,37.9%,93.2%,35.0%,70.7%,
Notre Dame,Atkins Eric,375,0.528,50.5%,28.5%,49.5%,34.0%,27.5%,43.7%,20.0%,44.0%,37.0%,68.9%,25.6%,67.7%,
