Team,Name,FGA,TS%,eFG%,% shots at rim,FG% at rim,%assisted at rim,% shots 2pt J,FG% 2pt Jumpers,%assisted 2pt J,%of shots 3pt,3FG%,%assisted 3s,FTA/FGA,FT%,
Fairleigh Dickinson,Rhoden Dondre,16,0.451,43.8%,75.0%,50.0%,83.3%,18.8%,33.3%,100.0%,6.2%,0.0%,---,37.5%,50.0%,
Fairleigh Dickinson,Schroback Mike,16,0.245,21.9%,18.8%,33.3%,0.0%,12.5%,50.0%,0.0%,68.8%,9.1%,100.0%,31.2%,40.0%,
Fairleigh Dickinson,Mann Myles,6,0.167,16.7%,50.0%,33.3%,0.0%,50.0%,0.0%,---,0.0%,---,---,0.0%,---,
Fairleigh Dickinson,HOLDENKORY,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Fairleigh Dickinson,Total,2029,0.546,51.7%,44.4%,57.8%,43.4%,23.2%,36.1%,25.3%,32.4%,36.2%,84.0%,32.7%,69.7%,
North Dakota St.,Miller Paul,324,0.548,51.4%,23.1%,49.3%,24.3%,26.9%,33.3%,10.3%,50.0%,41.4%,79.1%,26.2%,77.6%,
North Dakota St.,Jacobson A.J.,316,0.564,51.9%,30.4%,61.5%,22.0%,22.2%,38.6%,22.2%,47.5%,34.7%,96.2%,37.3%,78.0%,
North Dakota St.,Kabellis Khy,225,0.526,48.9%,24.4%,50.9%,35.7%,26.7%,46.7%,7.1%,48.9%,32.7%,77.8%,36.0%,70.4%,
North Dakota St.,Brown Kory,213,0.561,52.1%,46.9%,62.0%,29.0%,31.5%,41.8%,14.3%,21.6%,30.4%,85.7%,36.2%,75.3%,
North Dakota St.,Werner Dexter,209,0.524,49.8%,48.8%,60.8%,30.6%,50.7%,39.6%,21.4%,0.5%,0.0%,---,55.5%,59.5%,
North Dakota St.,Clements Malik,191,0.457,44.0%,26.2%,56.0%,32.1%,19.9%,28.9%,18.2%,53.9%,29.1%,80.0%,18.8%,61.1%,
North Dakota St.,Dupree Carlin,186,0.503,48.1%,46.2%,61.6%,13.2%,36.6%,33.8%,30.4%,17.2%,28.1%,66.7%,38.2%,59.2%,
North Dakota St.,Miller Dylan,77,0.529,53.2%,41.6%,71.9%,78.3%,57.1%,40.9%,55.6%,1.3%,0.0%,---,9.1%,42.9%,
North Dakota St.,Kading Chris,76,0.573,57.9%,47.4%,86.1%,64.5%,21.1%,25.0%,25.0%,31.6%,25.0%,83.3%,28.9%,50.0%,
North Dakota St.,Ishola Brian,11,0.455,45.5%,18.2%,100.0%,50.0%,72.7%,37.5%,0.0%,9.1%,0.0%,---,0.0%,---,
North Dakota St.,Eliason Spencer,9,0.550,55.6%,77.8%,57.1%,25.0%,22.2%,50.0%,0.0%,0.0%,---,---,44.4%,50.0%,
North Dakota St.,Miller Trey,0,0.526,0.0%,---,---,---,---,---,---,---,---,---,---,50.0%,
North Dakota St.,Total,1837,0.533,50.3%,34.9%,60.7%,32.1%,30.8%,37.8%,20.6%,34.3%,34.0%,83.2%,33.7%,68.3%,
West Virginia,Paige Jaysean,376,0.554,51.2%,40.2%,58.9%,32.6%,24.5%,42.4%,30.8%,35.4%,32.3%,90.7%,32.2%,78.5%,
West Virginia,Williams Devin,330,0.531,46.7%,56.7%,58.8%,32.7%,43.3%,30.8%,59.1%,0.0%,---,---,68.2%,69.3%,
West Virginia,Carter Jevon,290,0.500,45.9%,31.0%,54.4%,42.9%,19.3%,32.1%,27.8%,49.7%,30.6%,84.1%,31.0%,74.4%,
West Virginia,Miles Jr. Daxter,240,0.533,51.7%,33.8%,63.0%,52.9%,12.5%,43.3%,38.5%,53.8%,31.0%,87.5%,33.8%,60.5%,
West Virginia,Phillip Tarik,223,0.556,49.8%,35.9%,52.5%,28.6%,24.7%,27.3%,26.7%,39.5%,40.9%,72.2%,65.5%,70.5%,
West Virginia,Holton Jonathan,197,0.584,56.1%,69.0%,63.2%,51.2%,8.1%,50.0%,75.0%,22.8%,24.4%,90.9%,41.1%,66.7%,
West Virginia,Adrian Nathan,123,0.579,57.7%,41.5%,60.8%,48.4%,14.6%,38.9%,57.1%,43.9%,40.7%,95.5%,24.4%,56.7%,
West Virginia,Ahmad Esa,121,0.511,46.3%,54.5%,60.6%,62.5%,30.6%,27.0%,80.0%,14.9%,22.2%,100.0%,70.2%,62.4%,
West Virginia,Macon Elijah,114,0.516,52.6%,65.8%,65.3%,67.3%,34.2%,28.2%,63.6%,0.0%,---,---,70.2%,46.2%,
West Virginia,Myers Teyvon,59,0.493,43.2%,25.4%,46.7%,28.6%,25.4%,33.3%,40.0%,49.2%,31.0%,100.0%,39.0%,78.3%,
West Virginia,Watkins Brandon,18,0.336,33.3%,33.3%,33.3%,0.0%,66.7%,33.3%,100.0%,0.0%,---,---,33.3%,33.3%,
West Virginia,DAXTER,8,0.279,25.0%,50.0%,50.0%,0.0%,12.5%,0.0%,---,37.5%,0.0%,---,25.0%,50.0%,
West Virginia,Romeo Richard,3,0.759,66.7%,0.0%,---,---,100.0%,66.7%,100.0%,0.0%,---,---,66.7%,100.0%,
West Virginia,Total,2102,0.536,49.8%,44.8%,59.2%,43.7%,24.6%,34.0%,48.3%,30.6%,32.5%,86.6%,46.2%,67.3%,
Oklahoma,Hield Buddy,582,0.666,62.5%,31.6%,64.1%,26.3%,14.4%,36.9%,6.5%,54.0%,45.5%,67.8%,32.6%,88.4%,
Oklahoma,Cousins Isaiah,403,0.508,48.4%,18.6%,57.3%,18.6%,44.4%,33.0%,6.8%,37.0%,41.6%,61.3%,23.6%,68.4%,
Oklahoma,Woodard Jordan,352,0.570,52.6%,22.4%,49.4%,23.1%,28.4%,29.0%,20.7%,49.1%,45.1%,82.1%,34.1%,80.0%,
Oklahoma,Spangler Ryan,257,0.614,61.1%,51.8%,70.7%,64.9%,14.8%,39.5%,53.3%,33.5%,37.2%,100.0%,33.1%,60.0%,
Oklahoma,Lattin Khadeem,157,0.562,56.1%,54.8%,72.1%,62.9%,44.6%,37.1%,84.6%,0.6%,0.0%,---,35.0%,54.5%,
Oklahoma,Walker Dinjiyl,124,0.457,45.6%,27.4%,35.3%,8.3%,10.5%,30.8%,0.0%,62.1%,35.1%,100.0%,16.1%,45.0%,
Oklahoma,Buford Dante,108,0.463,39.8%,38.9%,47.6%,40.0%,25.9%,17.9%,80.0%,35.2%,31.6%,91.7%,44.4%,72.9%,
Oklahoma,James Christian,61,0.619,57.4%,21.3%,53.8%,28.6%,26.2%,25.0%,25.0%,52.5%,50.0%,100.0%,54.1%,75.8%,
Oklahoma,Manyang Akolda,51,0.505,47.1%,39.2%,70.0%,71.4%,60.8%,32.3%,20.0%,0.0%,---,---,47.1%,62.5%,
Oklahoma,Odomes Rashard,24,0.515,47.9%,79.2%,47.4%,55.6%,8.3%,50.0%,100.0%,12.5%,33.3%,100.0%,87.5%,57.1%,
Oklahoma,McNeace Jamuni,20,0.508,55.0%,55.0%,72.7%,50.0%,45.0%,33.3%,33.3%,0.0%,---,---,100.0%,40.0%,
Oklahoma,Cole C.J.,6,0.463,50.0%,66.7%,75.0%,100.0%,0.0%,---,---,33.3%,0.0%,---,16.7%,0.0%,
Oklahoma,Alade Bola,6,0.167,16.7%,16.7%,100.0%,0.0%,33.3%,0.0%,---,50.0%,0.0%,---,0.0%,---,
Oklahoma,Harper Daniel,3,0.000,0.0%,0.0%,---,---,66.7%,0.0%,---,33.3%,0.0%,---,0.0%,---,
Oklahoma,Mankin Austin,3,0.380,33.3%,33.3%,100.0%,0.0%,33.3%,0.0%,---,33.3%,0.0%,---,66.7%,50.0%,
Oklahoma,Total,2157,0.574,54.5%,32.5%,61.4%,42.0%,26.7%,32.5%,27.3%,40.8%,42.2%,77.1%,33.1%,72.1%,
Miami (OH),McKnight Geovonie,353,0.491,43.5%,32.0%,51.3%,31.0%,62.3%,40.0%,25.0%,5.7%,25.0%,100.0%,38.0%,76.1%,
Miami (OH),Washington Eric,280,0.574,50.5%,35.0%,53.1%,9.6%,27.9%,39.7%,6.5%,37.1%,37.5%,53.8%,54.6%,79.7%,
Miami (OH),Mills Rod,175,0.443,42.3%,15.4%,40.7%,63.6%,36.0%,38.1%,25.0%,48.6%,30.6%,100.0%,13.7%,70.8%,
Miami (OH),Harouna Abdoulaye,155,0.496,46.5%,19.4%,60.0%,11.1%,18.7%,20.7%,16.7%,61.9%,33.3%,84.4%,27.7%,69.8%,
Miami (OH),Wade Dion,136,0.449,41.2%,11.8%,56.2%,11.1%,9.6%,15.4%,50.0%,78.7%,28.0%,93.3%,22.1%,76.7%,
Miami (OH),Bryant Chris,129,0.553,51.9%,53.5%,71.0%,71.4%,46.5%,30.0%,16.7%,0.0%,---,---,56.6%,64.4%,
Miami (OH),Moore Willie,107,0.402,31.3%,32.7%,37.1%,23.1%,22.4%,16.7%,25.0%,44.9%,22.9%,81.8%,46.7%,76.0%,
Miami (OH),Livingston LJ,86,0.645,62.8%,69.8%,75.0%,73.3%,30.2%,34.6%,55.6%,0.0%,---,---,57.0%,67.3%,
Miami (OH),Wright Kalif,80,0.456,45.6%,57.5%,54.3%,64.0%,41.2%,30.3%,50.0%,1.2%,100.0%,100.0%,17.5%,42.9%,
Miami (OH),McLane Logan,71,0.422,37.3%,39.4%,46.4%,61.5%,31.0%,27.3%,33.3%,29.6%,23.8%,80.0%,28.2%,75.0%,
Miami (OH),McCormick Zach,62,0.377,35.5%,17.7%,27.3%,33.3%,37.1%,43.5%,0.0%,45.2%,21.4%,83.3%,19.4%,58.3%,
Miami (OH),Barnes Ali,48,0.502,46.9%,12.5%,66.7%,0.0%,18.8%,22.2%,0.0%,68.8%,33.3%,90.9%,16.7%,87.5%,
Miami (OH),Vucica Jere,28,0.548,51.8%,60.7%,64.7%,45.5%,28.6%,25.0%,50.0%,10.7%,33.3%,100.0%,57.1%,62.5%,
Miami (OH),Oddo Brian,15,0.473,43.3%,6.7%,100.0%,0.0%,13.3%,50.0%,0.0%,80.0%,25.0%,100.0%,26.7%,75.0%,
Miami (OH),Bischoff Jake,4,0.000,0.0%,25.0%,0.0%,---,0.0%,---,---,75.0%,0.0%,---,0.0%,---,
Miami (OH),FARRJAMES,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Miami (OH),JOSEPHDAVID,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Miami (OH),Total,1729,0.498,45.1%,32.3%,55.9%,42.9%,35.3%,34.9%,23.0%,32.4%,30.3%,82.4%,36.4%,73.0%,
San Diego St.,Kell Trey,390,0.525,49.6%,18.2%,60.6%,27.9%,34.4%,32.8%,13.6%,47.4%,38.4%,76.1%,34.6%,66.7%,
San Diego St.,Shepard Winston,350,0.472,40.0%,36.0%,62.7%,38.0%,50.9%,25.8%,8.7%,13.1%,21.7%,90.0%,55.4%,70.6%,
San Diego St.,Hemsley Jeremy,342,0.542,49.1%,27.5%,62.8%,22.0%,38.0%,35.4%,15.2%,34.5%,35.6%,85.7%,41.2%,75.9%,
San Diego St.,Pope Malik,252,0.496,47.6%,15.1%,71.1%,59.3%,44.4%,32.1%,38.9%,40.5%,37.3%,78.9%,22.6%,64.9%,
San Diego St.,Allen Dakarai,202,0.498,45.0%,29.7%,61.7%,43.2%,21.8%,34.1%,13.3%,48.5%,26.5%,84.6%,46.0%,67.7%,
San Diego St.,Cheatham Zylan,176,0.601,53.7%,64.8%,69.3%,50.6%,25.6%,24.4%,36.4%,9.7%,17.6%,100.0%,88.1%,71.6%,
San Diego St.,Chol Angelo,121,0.525,48.8%,41.3%,68.0%,23.5%,58.7%,35.2%,56.0%,0.0%,---,---,34.7%,71.4%,
San Diego St.,Spencer Skylar,101,0.572,59.4%,66.3%,77.6%,57.7%,33.7%,23.5%,25.0%,0.0%,---,---,53.5%,46.3%,
San Diego St.,Perez Ben,80,0.446,43.8%,7.5%,100.0%,50.0%,17.5%,35.7%,40.0%,75.0%,26.7%,68.8%,5.0%,75.0%,
San Diego St.,Shrigley Matt,54,0.404,40.7%,1.9%,0.0%,---,7.4%,25.0%,0.0%,90.7%,28.6%,100.0%,1.9%,0.0%,
San Diego St.,Williams D&#x27;Erryl,19,0.468,42.1%,21.1%,75.0%,0.0%,63.2%,41.7%,0.0%,15.8%,0.0%,---,73.7%,57.1%,
San Diego St.,Federico Niksha,8,0.500,50.0%,12.5%,100.0%,100.0%,12.5%,0.0%,---,75.0%,33.3%,100.0%,0.0%,---,
San Diego St.,U&#x27;u Parker,5,0.336,20.0%,40.0%,50.0%,0.0%,0.0%,---,---,60.0%,0.0%,---,40.0%,100.0%,
San Diego St.,Total,2100,0.516,47.4%,30.2%,66.4%,40.1%,37.1%,31.1%,22.7%,32.7%,32.3%,81.5%,42.5%,68.7%,
DePaul,Henry Myke,303,0.584,56.4%,36.6%,73.0%,37.0%,44.2%,42.5%,59.6%,19.1%,37.9%,100.0%,25.1%,71.1%,
DePaul,Garrett Jr. Billy,270,0.518,44.1%,28.5%,58.4%,15.6%,36.7%,35.4%,11.4%,34.8%,27.7%,69.2%,48.5%,80.9%,
DePaul,Cain Eli,243,0.510,47.7%,44.4%,38.0%,12.2%,28.0%,48.5%,12.1%,27.6%,41.8%,82.1%,39.9%,64.9%,
DePaul,Wood Darrick,186,0.402,37.4%,29.6%,54.5%,23.3%,46.2%,30.2%,23.1%,24.2%,20.0%,77.8%,17.7%,69.7%,
DePaul,Hamilton IV Tommy,181,0.562,53.6%,32.0%,56.9%,54.5%,37.6%,41.2%,50.0%,30.4%,43.6%,100.0%,30.4%,70.9%,
DePaul,Simpson Aaron,149,0.505,48.3%,29.5%,40.9%,33.3%,13.4%,15.0%,33.3%,57.0%,40.0%,79.4%,20.1%,70.0%,
DePaul,Stimage Rashaun,106,0.582,59.4%,87.7%,62.4%,67.2%,12.3%,38.5%,80.0%,0.0%,---,---,55.7%,50.8%,
DePaul,Gazi Erten,49,0.517,48.0%,40.8%,65.0%,23.1%,22.4%,54.5%,50.0%,36.7%,16.7%,100.0%,30.6%,73.3%,
DePaul,Curington R.J.,46,0.487,46.7%,19.6%,66.7%,16.7%,10.9%,40.0%,50.0%,69.6%,28.1%,88.9%,15.2%,71.4%,
DePaul,Ryckbosch Peter,28,0.527,50.0%,92.9%,50.0%,69.2%,7.1%,50.0%,0.0%,0.0%,---,---,53.6%,60.0%,
DePaul,Hanel Joe,16,0.475,50.0%,93.8%,46.7%,71.4%,6.2%,100.0%,100.0%,0.0%,---,---,25.0%,25.0%,
DePaul,Dolins Cory,4,0.500,50.0%,75.0%,33.3%,0.0%,25.0%,100.0%,100.0%,0.0%,---,---,0.0%,---,
DePaul,Barry Oumar,3,0.171,33.3%,33.3%,0.0%,---,66.7%,50.0%,100.0%,0.0%,---,---,200.0%,0.0%,
DePaul,Molinari David,3,0.342,0.0%,0.0%,---,---,66.7%,0.0%,---,33.3%,0.0%,---,200.0%,66.7%,
DePaul,Scott Frederick,1,0.000,0.0%,0.0%,---,---,100.0%,0.0%,---,0.0%,---,---,100.0%,0.0%,
DePaul,Phillips Develle,0,0.395,0.0%,---,---,---,---,---,---,---,---,---,---,37.5%,
DePaul,Total,1588,0.521,49.0%,39.0%,55.8%,37.6%,32.3%,38.8%,37.2%,28.7%,34.1%,85.2%,34.7%,67.5%,
Chicago St.,Sims Jr. Fred,341,0.432,39.9%,20.2%,47.8%,45.5%,44.9%,30.1%,37.0%,34.9%,31.9%,71.1%,16.1%,81.8%,
Chicago St.,Palmer Trayvon,230,0.518,47.2%,55.2%,59.1%,40.0%,19.6%,17.8%,37.5%,25.2%,29.3%,94.1%,37.8%,73.6%,
Chicago St.,Cole Elliott,223,0.515,49.3%,13.5%,46.7%,14.3%,18.4%,43.9%,22.2%,68.2%,34.2%,61.5%,11.2%,88.0%,
Chicago St.,Owens V Clemmye,197,0.451,41.9%,26.9%,47.2%,32.0%,19.8%,28.2%,27.3%,53.3%,29.5%,77.4%,15.7%,83.9%,
Chicago St.,Woods Kieran,175,0.482,44.6%,62.9%,53.6%,22.0%,21.1%,27.0%,20.0%,16.0%,21.4%,66.7%,52.6%,59.8%,
Chicago St.,Eaves Anthony,159,0.498,48.7%,20.1%,59.4%,36.8%,32.7%,40.4%,33.3%,47.2%,33.3%,72.0%,7.5%,75.0%,
Chicago St.,Adekoya Jawad,134,0.508,47.4%,20.1%,44.4%,33.3%,20.9%,28.6%,12.5%,59.0%,36.7%,86.2%,26.1%,74.3%,
Chicago St.,Byrd Montana,97,0.379,34.5%,20.6%,45.0%,55.6%,18.6%,27.8%,80.0%,60.8%,22.0%,100.0%,15.5%,80.0%,
Chicago St.,Madrid-Andrews Jordan,91,0.518,51.1%,73.6%,55.2%,54.1%,22.0%,40.0%,62.5%,4.4%,25.0%,100.0%,50.5%,52.2%,
Chicago St.,Batson Joshua,87,0.314,28.2%,49.4%,32.6%,35.7%,20.7%,16.7%,66.7%,29.9%,19.2%,80.0%,32.2%,50.0%,
Chicago St.,Davis Quron,80,0.497,46.2%,77.5%,48.4%,60.0%,22.5%,38.9%,57.1%,0.0%,---,---,67.5%,57.4%,
Chicago St.,Friend Devon,56,0.490,50.0%,62.5%,60.0%,38.1%,37.5%,33.3%,71.4%,0.0%,---,---,46.4%,42.3%,
Chicago St.,Dixon Delundre,35,0.523,40.0%,51.4%,50.0%,33.3%,20.0%,28.6%,0.0%,28.6%,20.0%,100.0%,105.7%,73.0%,
Chicago St.,Dimakos Jared,15,0.547,56.7%,53.3%,87.5%,57.1%,20.0%,0.0%,---,26.7%,25.0%,100.0%,33.3%,40.0%,
Chicago St.,Hunt Gentry,4,0.339,25.0%,0.0%,---,---,50.0%,50.0%,100.0%,50.0%,0.0%,---,100.0%,50.0%,
Chicago St.,STEWARDKYLE,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Chicago St.,Total,1924,0.473,44.1%,36.4%,51.9%,39.0%,26.1%,30.9%,37.4%,37.5%,30.5%,75.9%,28.7%,67.0%,
South Dakota,Burnette Tre,389,0.499,49.5%,35.2%,62.8%,40.7%,31.6%,36.6%,20.0%,33.2%,31.8%,85.4%,19.0%,51.4%,
South Dakota,Kasperbauer Casey,302,0.576,52.8%,7.3%,63.6%,64.3%,35.4%,36.4%,51.3%,57.3%,41.0%,94.4%,24.2%,94.5%,
South Dakota,Robertson Eric,221,0.522,47.5%,30.8%,60.3%,58.5%,67.4%,40.9%,75.4%,1.8%,50.0%,100.0%,30.3%,80.6%,
South Dakota,DAVISDJ,207,0.621,59.4%,54.1%,68.8%,45.5%,22.7%,40.4%,15.8%,23.2%,37.5%,77.8%,29.5%,77.0%,
South Dakota,McClelland Shy,203,0.525,52.2%,58.1%,66.1%,25.6%,26.1%,18.9%,10.0%,15.8%,37.5%,83.3%,50.2%,51.0%,
South Dakota,Norris Trey,190,0.551,50.8%,51.6%,53.1%,19.2%,21.6%,39.0%,25.0%,26.8%,37.3%,47.4%,31.6%,80.0%,
South Dakota,Jech Dan,156,0.572,55.8%,48.1%,69.3%,80.8%,27.6%,39.5%,47.1%,24.4%,31.6%,100.0%,37.2%,62.1%,
South Dakota,Flack Tyler,108,0.646,59.3%,47.2%,70.6%,58.3%,45.4%,51.0%,56.0%,7.4%,25.0%,100.0%,44.4%,85.4%,
South Dakota,Hagedorn Tyler,97,0.431,39.7%,15.5%,53.3%,25.0%,22.7%,22.7%,40.0%,61.9%,28.3%,88.2%,23.7%,69.6%,
South Dakota,Power Logan,26,0.562,53.8%,23.1%,83.3%,20.0%,11.5%,0.0%,---,65.4%,35.3%,100.0%,34.6%,66.7%,
South Dakota,Sparks Austin,24,0.587,58.3%,50.0%,66.7%,87.5%,50.0%,50.0%,66.7%,0.0%,---,---,58.3%,57.1%,
South Dakota,Mayot Duol,20,0.450,45.0%,60.0%,50.0%,50.0%,40.0%,37.5%,33.3%,0.0%,---,---,35.0%,42.9%,
South Dakota,Dickerson Zach,11,0.318,31.8%,27.3%,66.7%,50.0%,27.3%,0.0%,---,45.5%,20.0%,0.0%,0.0%,---,
South Dakota,HARRISDARIAN,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
South Dakota,ANDERSONAARON,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
South Dakota,Total,1954,0.546,51.8%,37.3%,63.8%,45.2%,33.8%,37.3%,45.5%,28.9%,35.6%,85.6%,30.5%,70.1%,
Montana St.,Colbert Marcus,445,0.517,48.2%,30.8%,58.4%,2.5%,35.3%,35.0%,0.0%,33.9%,35.1%,71.7%,29.2%,73.1%,
Montana St.,Hall Tyler,442,0.596,56.6%,11.5%,52.9%,22.2%,38.0%,47.0%,21.5%,50.5%,43.0%,75.0%,20.4%,86.7%,
Montana St.,Green Zach,209,0.520,50.0%,43.5%,59.3%,44.4%,33.5%,44.3%,54.8%,23.0%,27.1%,100.0%,43.1%,58.9%,
Montana St.,Gobeloglu Sarp,202,0.602,58.4%,17.3%,68.6%,37.5%,14.4%,44.8%,23.1%,68.3%,39.1%,94.4%,14.4%,82.8%,
Montana St.,Everett Quinton,184,0.463,43.5%,39.1%,52.8%,26.3%,29.9%,27.3%,33.3%,31.0%,31.6%,88.9%,44.0%,56.8%,
Montana St.,Holm Stephan,137,0.562,56.6%,27.0%,48.6%,11.1%,14.6%,50.0%,30.0%,58.4%,41.2%,84.8%,12.4%,47.1%,
Montana St.,Robison Danny,126,0.541,48.8%,54.8%,62.3%,48.8%,11.1%,14.3%,0.0%,34.1%,25.6%,90.9%,59.5%,69.3%,
Montana St.,Matlock Nahjee,73,0.358,31.5%,24.7%,27.8%,40.0%,37.0%,22.2%,16.7%,38.4%,28.6%,87.5%,27.4%,65.0%,
Montana St.,Blake Shy,45,0.496,42.2%,55.6%,60.0%,66.7%,44.4%,20.0%,25.0%,0.0%,---,---,53.3%,75.0%,
Montana St.,Neumann Sam,38,0.642,64.5%,18.4%,100.0%,100.0%,5.3%,50.0%,0.0%,76.3%,37.9%,90.9%,65.8%,60.0%,
Montana St.,Kanseyo Tyson,14,0.498,50.0%,92.9%,53.8%,100.0%,7.1%,0.0%,---,0.0%,---,---,121.4%,47.1%,
Montana St.,Price Quinn,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Montana St.,PINEIROISAIAH,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Montana St.,Total,1916,0.538,51.1%,29.0%,57.2%,31.4%,29.4%,38.4%,21.8%,41.6%,37.3%,82.5%,31.2%,68.6%,
Oklahoma St.,Newberry Jeff,294,0.502,43.9%,34.7%,49.0%,40.0%,30.3%,34.8%,29.0%,35.0%,31.1%,81.2%,36.7%,82.4%,
Oklahoma St.,Hammonds Leyton,253,0.533,50.4%,23.7%,53.3%,50.0%,31.2%,46.8%,45.9%,45.1%,34.2%,89.7%,20.6%,78.8%,
Oklahoma St.,Carroll Jeffrey,212,0.527,50.5%,31.6%,59.7%,57.5%,11.8%,28.0%,14.3%,56.6%,33.3%,90.0%,22.2%,70.2%,
Oklahoma St.,Evans Jawun,206,0.575,51.7%,50.5%,52.9%,9.1%,30.1%,37.1%,13.0%,19.4%,47.5%,63.2%,40.8%,83.3%,
Oklahoma St.,Olivier Chris,182,0.547,51.6%,69.8%,58.3%,59.5%,30.2%,36.4%,35.0%,0.0%,---,---,51.6%,63.8%,
Oklahoma St.,Griffin Tyree,137,0.459,38.0%,13.9%,47.4%,22.2%,43.8%,36.7%,4.5%,42.3%,24.1%,64.3%,52.6%,73.6%,
Oklahoma St.,Shine Tavarius,131,0.497,44.7%,28.2%,43.2%,56.2%,5.3%,28.6%,100.0%,66.4%,31.0%,100.0%,35.1%,76.1%,
Oklahoma St.,Burton Joe,106,0.570,56.1%,28.3%,63.3%,57.9%,12.3%,23.1%,33.3%,59.4%,39.7%,96.0%,36.8%,59.0%,
Oklahoma St.,Solomon Mitchell,85,0.538,48.8%,54.1%,65.2%,60.0%,23.5%,35.0%,71.4%,22.4%,15.8%,100.0%,54.1%,69.6%,
Oklahoma St.,Allen Anthony,66,0.526,50.0%,63.6%,61.9%,53.8%,36.4%,29.2%,42.9%,0.0%,---,---,65.2%,58.1%,
Oklahoma St.,Forte Phil,26,0.613,53.8%,11.5%,33.3%,0.0%,26.9%,57.1%,25.0%,61.5%,37.5%,50.0%,53.8%,85.7%,
Oklahoma St.,Dillard Davon,5,0.365,40.0%,40.0%,50.0%,100.0%,20.0%,100.0%,0.0%,40.0%,0.0%,---,20.0%,0.0%,
Oklahoma St.,McElroy Codey,2,0.000,0.0%,0.0%,---,---,0.0%,---,---,100.0%,0.0%,---,0.0%,---,
Oklahoma St.,Ibaka Igor,2,0.517,50.0%,50.0%,100.0%,0.0%,50.0%,0.0%,---,0.0%,---,---,400.0%,50.0%,
Oklahoma St.,Stuen Ford,2,0.000,0.0%,50.0%,0.0%,---,0.0%,---,---,50.0%,0.0%,---,0.0%,---,
Oklahoma St.,Total,1709,0.527,48.3%,37.5%,55.2%,46.0%,25.9%,37.0%,30.5%,36.6%,32.8%,85.4%,38.3%,72.9%,
Wagner,Henson Corey,362,0.564,53.0%,26.0%,43.6%,22.0%,23.2%,47.6%,20.0%,50.8%,40.2%,74.3%,23.2%,82.1%,
Wagner,Carey Michael,300,0.586,52.8%,63.7%,60.7%,32.8%,18.0%,37.0%,45.0%,18.3%,27.3%,86.7%,45.7%,81.0%,
Wagner,Anderson Dwaun,291,0.491,45.7%,62.5%,52.7%,53.1%,16.8%,38.8%,26.3%,20.6%,20.0%,83.3%,30.6%,68.5%,
Wagner,Aaman Mike,218,0.525,50.5%,88.1%,54.2%,51.9%,11.9%,23.1%,50.0%,0.0%,---,---,43.1%,59.6%,
Wagner,Saunders Romone,206,0.552,52.2%,22.3%,52.2%,41.7%,22.3%,34.8%,62.5%,55.3%,39.5%,91.1%,25.7%,75.5%,
Wagner,Brooks Henry,188,0.437,42.6%,46.3%,50.6%,65.9%,53.2%,36.0%,83.3%,0.5%,0.0%,---,13.8%,57.7%,
Wagner,Edmead Aaren,134,0.505,44.8%,26.9%,44.4%,12.5%,13.4%,27.8%,0.0%,59.7%,32.5%,73.1%,32.1%,83.7%,
Wagner,Cooper Jojo,125,0.376,28.4%,37.6%,40.4%,15.8%,27.2%,17.6%,16.7%,35.2%,15.9%,71.4%,58.4%,67.1%,
Wagner,Kadji Japhet,124,0.459,44.4%,20.2%,60.0%,46.7%,24.2%,23.3%,57.1%,55.6%,31.9%,95.5%,11.3%,71.4%,
Wagner,Senat Greg,40,0.431,40.0%,82.5%,42.4%,50.0%,17.5%,28.6%,100.0%,0.0%,---,---,82.5%,48.5%,
Wagner,Liggeons Devin,27,0.402,33.3%,55.6%,26.7%,50.0%,14.8%,50.0%,50.0%,29.6%,25.0%,100.0%,70.4%,57.9%,
Wagner,Brittingham Bruce,3,0.333,33.3%,0.0%,---,---,33.3%,100.0%,0.0%,66.7%,0.0%,---,0.0%,---,
Wagner,Salmon Marquis,1,0.000,0.0%,100.0%,0.0%,---,0.0%,---,---,0.0%,---,---,0.0%,---,
Wagner,SIMAYANKUBA,0,0.000,0.0%,---,---,---,---,---,---,---,---,---,---,---,
Wagner,Total,2019,0.512,47.4%,47.0%,51.9%,43.0%,22.4%,35.3%,45.6%,30.6%,32.9%,81.8%,32.9%,71.3%,
Wofford,Collins Spencer,386,0.536,49.1%,17.4%,49.3%,27.3%,35.0%,32.6%,38.6%,47.7%,40.8%,84.0%,30.1%,81.0%,
Wofford,Gordon Justin,290,0.520,49.7%,35.5%,65.0%,53.7%,59.0%,39.8%,19.1%,5.5%,37.5%,83.3%,49.0%,59.2%,
Wofford,Magee Fletcher,282,0.679,63.3%,12.8%,66.7%,29.2%,19.9%,32.1%,22.2%,67.4%,47.9%,94.5%,33.0%,92.5%,
